Minus-X_Array,,
,,
Time (UTCG),Power (W),Solar Intensity
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0.082,1
53:00.0,0.169,1
54:00.0,0.258,1
55:00.0,0.345,1
56:00.0,0.429,1
57:00.0,0.511,1
58:00.0,0.593,1
59:00.0,0.677,1
00:00.0,0.751,1
01:00.0,0.824,1
02:00.0,0.889,1
03:00.0,0.954,1
04:00.0,1.017,1
05:00.0,1.072,1
06:00.0,1.121,1
07:00.0,1.172,1
08:00.0,1.212,1
09:00.0,1.247,1
10:00.0,1.189,1
11:00.0,1.101,1
12:00.0,1.052,1
13:00.0,1.004,1
14:00.0,0.952,1
15:00.0,0.905,1
16:00.0,0.868,1
17:00.0,0.841,1
18:00.0,0.818,1
19:00.0,0.798,1
20:00.0,0.786,1
21:00.0,0.769,1
22:00.0,0.76,1
23:00.0,0.75,1
24:00.0,0.745,1
25:00.0,0.742,1
26:00.0,0.735,1
27:00.0,0.731,1
28:00.0,0.701,1
29:00.0,0.685,1
30:00.0,0.676,1
31:00.0,0.639,1
32:00.0,0.564,1
33:00.0,0.474,1
34:00.0,0.393,1
35:00.0,0.307,1
36:00.0,0.22,1
37:00.0,0.129,1
38:00.0,0.042,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0.015,1
27:00.0,0.109,1
28:00.0,0.196,1
29:00.0,0.282,1
30:00.0,0.368,1
31:00.0,0.453,1
32:00.0,0.536,1
33:00.0,0.616,1
34:00.0,0.696,1
35:00.0,0.77,1
36:00.0,0.843,1
37:00.0,0.91,1
38:00.0,0.975,1
39:00.0,1.033,1
40:00.0,1.089,1
41:00.0,1.14,1
42:00.0,1.184,1
43:00.0,1.224,1
44:00.0,1.25,1
45:00.0,1.164,1
46:00.0,1.081,1
47:00.0,1.046,1
48:00.0,0.989,1
49:00.0,0.937,1
50:00.0,0.894,1
51:00.0,0.862,1
52:00.0,0.834,1
53:00.0,0.813,1
54:00.0,0.799,1
55:00.0,0.782,1
56:00.0,0.768,1
57:00.0,0.757,1
58:00.0,0.748,1
59:00.0,0.744,1
00:00.0,0.741,1
01:00.0,0.734,1
02:00.0,0.721,1
03:00.0,0.695,1
04:00.0,0.68,1
05:00.0,0.669,1
06:00.0,0.618,1
07:00.0,0.537,1
08:00.0,0.46,1
09:00.0,0.366,1
10:00.0,0.283,1
11:00.0,0.194,1
12:00.0,0.106,1
13:00.0,0.017,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0.043,1
02:00.0,0.13,1
03:00.0,0.219,1
04:00.0,0.306,1
05:00.0,0.394,1
06:00.0,0.477,1
07:00.0,0.561,1
08:00.0,0.652,1
09:00.0,0.717,1
10:00.0,0.796,1
11:00.0,0.862,1
12:00.0,0.928,1
13:00.0,0.998,1
14:00.0,1.05,1
15:00.0,1.1,1
16:00.0,1.153,1
17:00.0,1.195,1
18:00.0,1.238,1
19:00.0,1.241,1
20:00.0,1.142,1
21:00.0,1.071,1
22:00.0,1.034,1
23:00.0,0.977,1
24:00.0,0.926,1
25:00.0,0.889,1
26:00.0,0.856,1
27:00.0,0.829,1
28:00.0,0.808,1
29:00.0,0.791,1
30:00.0,0.778,1
31:00.0,0.765,1
32:00.0,0.755,1
33:00.0,0.75,1
34:00.0,0.744,1
35:00.0,0.739,1
36:00.0,0.733,1
37:00.0,0.714,1
38:00.0,0.69,1
39:00.0,0.678,1
40:00.0,0.662,1
41:00.0,0.597,1
42:00.0,0.52,1
43:00.0,0.426,1
44:00.0,0.343,1
45:00.0,0.257,1
46:00.0,0.17,1
47:00.0,0.082,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0.072,1
37:00.0,0.157,1
38:00.0,0.246,1
39:00.0,0.331,1
40:00.0,0.419,1
41:00.0,0.502,1
42:00.0,0.583,1
43:00.0,0.666,1
44:00.0,0.736,1
45:00.0,0.813,1
46:00.0,0.882,1
47:00.0,0.949,1
48:00.0,1.011,1
49:00.0,1.067,1
50:00.0,1.116,1
51:00.0,1.166,1
52:00.0,1.209,1
53:00.0,1.249,1
54:00.0,1.217,1
55:00.0,1.125,1
56:00.0,1.06,1
57:00.0,1.022,1
58:00.0,0.964,1
59:00.0,0.914,1
00:00.0,0.877,1
01:00.0,0.848,1
02:00.0,0.823,1
03:00.0,0.805,1
04:00.0,0.791,1
05:00.0,0.774,1
06:00.0,0.762,1
07:00.0,0.754,1
08:00.0,0.748,1
09:00.0,0.742,1
10:00.0,0.738,1
11:00.0,0.738,1
12:00.0,0.703,1
13:00.0,0.688,1
14:00.0,0.674,1
15:00.0,0.651,1
16:00.0,0.573,1
17:00.0,0.493,1
18:00.0,0.41,1
19:00.0,0.323,1
20:00.0,0.233,1
21:00.0,0.145,1
22:00.0,0.055,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0.096,1
12:00.0,0.183,1
13:00.0,0.271,1
14:00.0,0.357,1
15:00.0,0.442,1
16:00.0,0.525,1
17:00.0,0.606,1
18:00.0,0.685,1
19:00.0,0.763,1
20:00.0,0.831,1
21:00.0,0.902,1
22:00.0,0.967,1
23:00.0,1.029,1
24:00.0,1.084,1
25:00.0,1.135,1
26:00.0,1.18,1
27:00.0,1.221,1
28:00.0,1.257,1
29:00.0,1.194,1
30:00.0,1.105,1
31:00.0,1.056,1
32:00.0,1.005,1
33:00.0,0.951,1
34:00.0,0.906,1
35:00.0,0.874,1
36:00.0,0.843,1
37:00.0,0.82,1
38:00.0,0.803,1
39:00.0,0.786,1
40:00.0,0.772,1
41:00.0,0.761,1
42:00.0,0.752,1
43:00.0,0.745,1
44:00.0,0.741,1
45:00.0,0.738,1
46:00.0,0.727,1
47:00.0,0.697,1
48:00.0,0.682,1
49:00.0,0.669,1
50:00.0,0.631,1
51:00.0,0.552,1
52:00.0,0.469,1
53:00.0,0.38,1
54:00.0,0.297,1
55:00.0,0.209,1
56:00.0,0.12,1
57:00.0,0.029,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0.026,1
46:00.0,0.115,1
47:00.0,0.206,1
48:00.0,0.294,1
49:00.0,0.381,1
50:00.0,0.467,1
51:00.0,0.55,1
52:00.0,0.625,1
53:00.0,0.709,1
54:00.0,0.785,1
55:00.0,0.852,1
56:00.0,0.921,1
57:00.0,0.985,1
58:00.0,1.044,1
59:00.0,1.099,1
00:00.0,1.15,1
01:00.0,1.197,1
02:00.0,1.235,1
03:00.0,1.256,1
04:00.0,1.17,1
05:00.0,1.088,1
06:00.0,1.049,1
07:00.0,0.991,1
08:00.0,0.938,1
09:00.0,0.901,1
10:00.0,0.864,1
11:00.0,0.835,1
12:00.0,0.816,1
13:00.0,0.802,1
14:00.0,0.784,1
15:00.0,0.771,1
16:00.0,0.757,1
17:00.0,0.751,1
18:00.0,0.745,1
19:00.0,0.741,1
20:00.0,0.737,1
21:00.0,0.72,1
22:00.0,0.693,1
23:00.0,0.679,1
24:00.0,0.663,1
25:00.0,0.61,1
26:00.0,0.529,1
27:00.0,0.449,1
28:00.0,0.361,1
29:00.0,0.273,1
30:00.0,0.184,1
31:00.0,0.094,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0.054,1
21:00.0,0.141,1
22:00.0,0.231,1
23:00.0,0.318,1
24:00.0,0.405,1
25:00.0,0.491,1
26:00.0,0.578,1
27:00.0,0.654,1
28:00.0,0.73,1
29:00.0,0.802,1
30:00.0,0.877,1
31:00.0,0.943,1
32:00.0,1.006,1
33:00.0,1.062,1
34:00.0,1.115,1
35:00.0,1.162,1
36:00.0,1.205,1
37:00.0,1.244,1
38:00.0,1.246,1
39:00.0,1.148,1
40:00.0,1.076,1
41:00.0,1.038,1
42:00.0,0.979,1
43:00.0,0.923,1
44:00.0,0.891,1
45:00.0,0.857,1
46:00.0,0.832,1
47:00.0,0.811,1
48:00.0,0.792,1
49:00.0,0.777,1
50:00.0,0.766,1
51:00.0,0.756,1
52:00.0,0.748,1
53:00.0,0.744,1
54:00.0,0.74,1
55:00.0,0.73,1
56:00.0,0.711,1
57:00.0,0.689,1
58:00.0,0.675,1
59:00.0,0.658,1
00:00.0,0.587,1
01:00.0,0.507,1
02:00.0,0.42,1
03:00.0,0.342,1
04:00.0,0.252,1
05:00.0,0.16,1
06:00.0,0.069,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0.075,1
56:00.0,0.168,1
57:00.0,0.257,1
58:00.0,0.348,1
59:00.0,0.432,1
00:00.0,0.516,1
01:00.0,0.596,1
02:00.0,0.67,1
03:00.0,0.747,1
04:00.0,0.823,1
05:00.0,0.896,1
06:00.0,0.957,1
07:00.0,1.023,1
08:00.0,1.08,1
09:00.0,1.131,1
10:00.0,1.176,1
11:00.0,1.22,1
12:00.0,1.254,1
13:00.0,1.22,1
14:00.0,1.121,1
15:00.0,1.066,1
16:00.0,1.023,1
17:00.0,0.966,1
18:00.0,0.916,1
19:00.0,0.882,1
20:00.0,0.849,1
21:00.0,0.827,1
22:00.0,0.809,1
23:00.0,0.791,1
24:00.0,0.775,1
25:00.0,0.764,1
26:00.0,0.755,1
27:00.0,0.748,1
28:00.0,0.742,1
29:00.0,0.736,1
30:00.0,0.732,1
31:00.0,0.7,1
32:00.0,0.685,1
33:00.0,0.677,1
34:00.0,0.643,1
35:00.0,0.566,1
36:00.0,0.483,1
37:00.0,0.401,1
38:00.0,0.313,1
39:00.0,0.224,1
40:00.0,0.136,1
41:00.0,0.044,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0.014,1
30:00.0,0.103,1
31:00.0,0.192,1
32:00.0,0.28,1
33:00.0,0.371,1
34:00.0,0.455,1
35:00.0,0.544,1
36:00.0,0.62,1
37:00.0,0.685,1
38:00.0,0.775,1
39:00.0,0.85,1
40:00.0,0.913,1
41:00.0,0.979,1
42:00.0,1.038,1
43:00.0,1.096,1
44:00.0,1.145,1
45:00.0,1.193,1
46:00.0,1.232,1
47:00.0,1.265,1
48:00.0,1.196,1
49:00.0,1.108,1
50:00.0,1.061,1
51:00.0,1.008,1
52:00.0,0.956,1
53:00.0,0.907,1
54:00.0,0.874,1
55:00.0,0.846,1
56:00.0,0.823,1
57:00.0,0.804,1
58:00.0,0.783,1
59:00.0,0.773,1
00:00.0,0.761,1
01:00.0,0.753,1
02:00.0,0.746,1
03:00.0,0.74,1
04:00.0,0.74,1
05:00.0,0.725,1
06:00.0,0.694,1
07:00.0,0.682,1
08:00.0,0.666,1
09:00.0,0.627,1
10:00.0,0.542,1
11:00.0,0.46,1
12:00.0,0.376,1
13:00.0,0.288,1
14:00.0,0.199,1
15:00.0,0.11,1
16:00.0,0.021,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
,,
Plus-Z_Array,,
,,
Time (UTCG),Power (W),Solar Intensity
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0.006,1
04:00.0,0.141,1
05:00.0,0.264,1
06:00.0,0.402,1
07:00.0,0.521,1
08:00.0,0.53,1
09:00.0,0.533,1
10:00.0,0.534,1
11:00.0,0.535,1
12:00.0,0.531,1
13:00.0,0.525,1
14:00.0,0.517,1
15:00.0,0.511,1
16:00.0,0.496,1
17:00.0,0.482,1
18:00.0,0.465,1
19:00.0,0.445,1
20:00.0,0.425,1
21:00.0,0.401,1
22:00.0,0.379,1
23:00.0,0.351,1
24:00.0,0.324,1
25:00.0,0.296,1
26:00.0,0.264,1
27:00.0,0.234,1
28:00.0,0.202,1
29:00.0,0.134,1
30:00.0,0.074,1
31:00.0,0.033,1
32:00.0,0.002,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0.028,1
39:00.0,0.182,1
40:00.0,0.292,1
41:00.0,0.441,1
42:00.0,0.526,1
43:00.0,0.533,1
44:00.0,0.534,1
45:00.0,0.535,1
46:00.0,0.536,1
47:00.0,0.531,1
48:00.0,0.525,1
49:00.0,0.513,1
50:00.0,0.505,1
51:00.0,0.493,1
52:00.0,0.476,1
53:00.0,0.459,1
54:00.0,0.441,1
55:00.0,0.42,1
56:00.0,0.399,1
57:00.0,0.371,1
58:00.0,0.346,1
59:00.0,0.316,1
00:00.0,0.288,1
01:00.0,0.255,1
02:00.0,0.226,1
03:00.0,0.188,1
04:00.0,0.117,1
05:00.0,0.063,1
06:00.0,0.023,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0.065,1
14:00.0,0.218,1
15:00.0,0.333,1
16:00.0,0.475,1
17:00.0,0.529,1
18:00.0,0.532,1
19:00.0,0.536,1
20:00.0,0.536,1
21:00.0,0.535,1
22:00.0,0.528,1
23:00.0,0.523,1
24:00.0,0.512,1
25:00.0,0.502,1
26:00.0,0.488,1
27:00.0,0.473,1
28:00.0,0.455,1
29:00.0,0.435,1
30:00.0,0.413,1
31:00.0,0.387,1
32:00.0,0.363,1
33:00.0,0.337,1
34:00.0,0.309,1
35:00.0,0.28,1
36:00.0,0.249,1
37:00.0,0.217,1
38:00.0,0.172,1
39:00.0,0.1,1
40:00.0,0.053,1
41:00.0,0.014,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0.108,1
49:00.0,0.248,1
50:00.0,0.37,1
51:00.0,0.507,1
52:00.0,0.53,1
53:00.0,0.534,1
54:00.0,0.535,1
55:00.0,0.535,1
56:00.0,0.532,1
57:00.0,0.528,1
58:00.0,0.523,1
59:00.0,0.51,1
00:00.0,0.499,1
01:00.0,0.485,1
02:00.0,0.468,1
03:00.0,0.449,1
04:00.0,0.43,1
05:00.0,0.408,1
06:00.0,0.384,1
07:00.0,0.358,1
08:00.0,0.33,1
09:00.0,0.302,1
10:00.0,0.27,1
11:00.0,0.239,1
12:00.0,0.205,1
13:00.0,0.146,1
14:00.0,0.085,1
15:00.0,0.04,1
16:00.0,0.007,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
