"Number","Coverage Start (UTCG)","Coverage End (UTCG)","Duration (sec)","Percent"
3043,15 Jul 2025 22:49:46.042,15 Jul 2025 22:52:42.466,176.424,0.000559
3044,16 Jul 2025 00:24:27.378,16 Jul 2025 00:27:29.426,182.048,0.000577
3045,16 Jul 2025 01:59:21.667,16 Jul 2025 02:02:17.242,175.575,0.000557
3046,16 Jul 2025 03:34:02.830,16 Jul 2025 03:36:51.776,168.947,0.000536
3047,16 Jul 2025 05:08:38.968,16 Jul 2025 05:11:33.740,174.771,0.000554
3048,16 Jul 2025 06:43:26.552,16 Jul 2025 06:46:22.874,176.322,0.000559
3049,16 Jul 2025 08:18:12.614,16 Jul 2025 08:21:09.836,177.221,0.000562
3050,16 Jul 2025 09:53:02.075,16 Jul 2025 09:55:57.703,175.627,0.000557
3051,16 Jul 2025 11:27:43.374,16 Jul 2025 11:30:32.112,168.738,0.000535
3052,16 Jul 2025 13:02:19.552,16 Jul 2025 13:05:14.015,174.463,0.000553
3053,16 Jul 2025 14:37:07.085,16 Jul 2025 14:40:03.247,176.163,0.000559
3054,16 Jul 2025 16:11:54.736,16 Jul 2025 16:14:50.227,175.491,0.000556
3055,16 Jul 2025 17:46:42.505,16 Jul 2025 17:49:38.145,175.640,0.000557
3056,16 Jul 2025 19:21:23.958,16 Jul 2025 19:24:12.420,168.462,0.000534
3057,16 Jul 2025 20:56:13.539,16 Jul 2025 20:59:05.325,171.786,0.000545
3058,16 Jul 2025 22:30:47.639,16 Jul 2025 22:33:43.597,175.958,0.000558
3059,17 Jul 2025 00:05:35.239,17 Jul 2025 00:08:30.588,175.349,0.000556
3060,17 Jul 2025 01:40:22.958,17 Jul 2025 01:43:18.561,175.603,0.000557
3061,17 Jul 2025 03:15:04.586,17 Jul 2025 03:18:06.412,181.826,0.000577
3062,17 Jul 2025 04:49:53.192,17 Jul 2025 04:52:45.767,172.575,0.000547
3063,17 Jul 2025 06:24:28.216,17 Jul 2025 06:27:23.918,175.701,0.000557
3064,17 Jul 2025 07:59:15.765,17 Jul 2025 08:02:16.742,180.978,0.000574
3065,17 Jul 2025 09:34:03.432,17 Jul 2025 09:36:58.957,175.525,0.000557
3066,17 Jul 2025 11:08:51.217,17 Jul 2025 11:11:46.861,175.644,0.000557
3067,17 Jul 2025 12:43:33.146,17 Jul 2025 12:46:26.175,173.029,0.000549
3068,17 Jul 2025 14:18:08.816,17 Jul 2025 14:21:04.216,175.400,0.000556
3069,17 Jul 2025 15:52:56.312,17 Jul 2025 15:55:57.202,180.890,0.000574
3070,17 Jul 2025 17:27:43.928,17 Jul 2025 17:30:39.329,175.400,0.000556
3071,17 Jul 2025 19:02:31.663,17 Jul 2025 19:05:27.283,175.621,0.000557
3072,17 Jul 2025 20:37:13.283,17 Jul 2025 20:40:15.118,181.835,0.000577
3073,17 Jul 2025 22:12:07.487,17 Jul 2025 22:14:44.489,157.002,0.000498
3074,17 Jul 2025 23:46:36.882,17 Jul 2025 23:49:37.625,180.743,0.000573
3075,18 Jul 2025 01:21:24.447,18 Jul 2025 01:24:19.678,175.231,0.000556
3076,18 Jul 2025 02:56:12.130,18 Jul 2025 02:59:08.627,176.497,0.000560
3077,18 Jul 2025 04:30:53.540,18 Jul 2025 04:33:55.570,182.030,0.000577
3078,18 Jul 2025 06:05:47.851,18 Jul 2025 06:08:24.740,156.889,0.000497
3079,18 Jul 2025 07:40:17.475,18 Jul 2025 07:43:18.017,180.542,0.000572
3080,18 Jul 2025 09:15:04.987,18 Jul 2025 09:18:00.004,175.017,0.000555
3081,18 Jul 2025 10:49:52.619,18 Jul 2025 10:52:49.068,176.449,0.000560
3082,18 Jul 2025 12:24:33.890,18 Jul 2025 12:27:36.002,182.113,0.000577
3083,18 Jul 2025 13:59:28.238,18 Jul 2025 14:02:23.821,175.582,0.000557
3084,18 Jul 2025 15:34:09.436,18 Jul 2025 15:36:58.376,168.940,0.000536
3085,18 Jul 2025 17:08:45.550,18 Jul 2025 17:11:40.309,174.759,0.000554
3086,18 Jul 2025 18:43:33.131,18 Jul 2025 18:46:29.475,176.344,0.000559
3087,18 Jul 2025 20:18:19.224,18 Jul 2025 20:21:16.411,177.187,0.000562
3088,18 Jul 2025 21:53:08.648,18 Jul 2025 21:56:04.280,175.633,0.000557
3089,18 Jul 2025 23:27:49.981,18 Jul 2025 23:30:38.710,168.729,0.000535
3090,19 Jul 2025 01:02:26.136,19 Jul 2025 01:05:20.583,174.448,0.000553
3091,19 Jul 2025 02:37:13.664,19 Jul 2025 02:40:09.847,176.183,0.000559
3092,19 Jul 2025 04:12:01.313,19 Jul 2025 04:14:56.799,175.486,0.000556
3093,19 Jul 2025 05:46:49.079,19 Jul 2025 05:49:44.722,175.643,0.000557
3094,19 Jul 2025 07:21:30.568,19 Jul 2025 07:24:19.018,168.450,0.000534
3095,19 Jul 2025 08:56:19.957,19 Jul 2025 08:59:11.926,171.970,0.000545
3096,19 Jul 2025 10:30:54.220,19 Jul 2025 10:33:50.196,175.975,0.000558
3097,19 Jul 2025 12:05:41.817,19 Jul 2025 12:08:37.162,175.345,0.000556
3098,19 Jul 2025 13:40:29.533,19 Jul 2025 13:43:25.138,175.606,0.000557
3099,19 Jul 2025 15:15:11.198,19 Jul 2025 15:18:12.990,181.793,0.000576
3100,19 Jul 2025 16:49:59.651,19 Jul 2025 16:52:52.369,172.718,0.000548
3101,19 Jul 2025 18:24:34.799,19 Jul 2025 18:27:30.516,175.717,0.000557
3102,19 Jul 2025 19:59:22.344,19 Jul 2025 20:02:23.346,181.002,0.000574
3103,19 Jul 2025 21:34:10.008,19 Jul 2025 21:37:05.532,175.524,0.000557
3104,19 Jul 2025 23:08:57.791,19 Jul 2025 23:11:53.435,175.644,0.000557
3105,20 Jul 2025 00:43:39.625,20 Jul 2025 00:46:32.776,173.150,0.000549
3106,20 Jul 2025 02:18:15.400,20 Jul 2025 02:21:10.813,175.413,0.000556
3107,20 Jul 2025 03:53:02.893,20 Jul 2025 03:56:03.805,180.912,0.000574
3108,20 Jul 2025 05:27:50.506,20 Jul 2025 05:30:45.902,175.396,0.000556
3109,20 Jul 2025 07:02:38.237,20 Jul 2025 07:05:33.860,175.623,0.000557
3110,20 Jul 2025 08:37:19.776,20 Jul 2025 08:40:21.696,181.920,0.000577
3111,20 Jul 2025 10:12:14.056,20 Jul 2025 10:14:51.085,157.030,0.000498
3112,20 Jul 2025 11:46:43.464,20 Jul 2025 11:49:44.227,180.762,0.000573
3113,20 Jul 2025 13:21:31.026,20 Jul 2025 13:24:26.250,175.224,0.000556
3114,20 Jul 2025 14:56:18.706,20 Jul 2025 14:59:15.228,176.522,0.000560
3115,20 Jul 2025 16:31:00.043,20 Jul 2025 16:34:02.148,182.104,0.000577
3116,20 Jul 2025 18:05:54.421,20 Jul 2025 18:08:31.336,156.915,0.000498
3117,20 Jul 2025 19:40:24.058,20 Jul 2025 19:43:24.617,180.559,0.000573
3118,20 Jul 2025 21:15:11.568,20 Jul 2025 21:18:06.575,175.007,0.000555
3119,20 Jul 2025 22:49:59.197,20 Jul 2025 22:52:55.671,176.474,0.000560
3120,21 Jul 2025 00:24:40.401,21 Jul 2025 00:27:42.579,182.178,0.000578
3121,21 Jul 2025 01:59:34.810,21 Jul 2025 02:02:30.400,175.590,0.000557
3122,21 Jul 2025 03:34:16.042,21 Jul 2025 03:37:04.975,168.933,0.000536
3123,21 Jul 2025 05:08:52.132,21 Jul 2025 05:11:46.879,174.747,0.000554
3124,21 Jul 2025 06:43:39.710,21 Jul 2025 06:46:36.076,176.366,0.000559
3125,21 Jul 2025 08:18:25.835,21 Jul 2025 08:21:22.986,177.151,0.000562
3126,21 Jul 2025 09:53:15.220,21 Jul 2025 09:56:10.858,175.638,0.000557
3127,21 Jul 2025 11:27:56.589,21 Jul 2025 11:30:45.309,168.720,0.000535
3128,21 Jul 2025 13:02:32.719,21 Jul 2025 13:05:27.152,174.433,0.000553
3129,21 Jul 2025 14:37:20.245,21 Jul 2025 14:40:16.448,176.203,0.000559
3130,21 Jul 2025 16:12:07.890,21 Jul 2025 16:15:03.373,175.483,0.000556
3131,21 Jul 2025 17:46:55.653,21 Jul 2025 17:49:51.299,175.645,0.000557
3132,21 Jul 2025 19:21:37.178,21 Jul 2025 19:24:25.616,168.438,0.000534
3133,21 Jul 2025 20:56:26.381,21 Jul 2025 20:59:18.530,172.149,0.000546
3134,21 Jul 2025 22:31:00.802,21 Jul 2025 22:33:56.795,175.993,0.000558
3135,22 Jul 2025 00:05:48.396,22 Jul 2025 00:08:43.737,175.341,0.000556
3136,22 Jul 2025 01:40:36.108,22 Jul 2025 01:43:31.711,175.602,0.000557
3137,22 Jul 2025 03:15:17.809,22 Jul 2025 03:18:19.566,181.757,0.000576
3138,22 Jul 2025 04:50:06.110,22 Jul 2025 04:52:58.972,172.862,0.000548
3139,22 Jul 2025 06:24:41.382,22 Jul 2025 06:27:37.114,175.732,0.000557
3140,22 Jul 2025 07:59:28.924,22 Jul 2025 08:02:29.951,181.027,0.000574
3141,22 Jul 2025 09:34:16.585,22 Jul 2025 09:37:12.105,175.520,0.000557
3142,22 Jul 2025 11:09:04.365,22 Jul 2025 11:12:00.014,175.650,0.000557
3143,22 Jul 2025 12:43:46.106,22 Jul 2025 12:46:39.377,173.271,0.000549
3144,22 Jul 2025 14:18:21.985,22 Jul 2025 14:21:17.411,175.427,0.000556
3145,22 Jul 2025 15:53:09.474,22 Jul 2025 15:56:10.408,180.934,0.000574
3146,22 Jul 2025 17:27:57.084,22 Jul 2025 17:30:52.474,175.389,0.000556
3147,22 Jul 2025 19:02:44.813,22 Jul 2025 19:05:40.435,175.622,0.000557
3148,22 Jul 2025 20:37:26.271,22 Jul 2025 20:40:28.275,182.004,0.000577
3149,22 Jul 2025 22:12:20.625,22 Jul 2025 22:14:57.682,157.058,0.000498
3150,22 Jul 2025 23:46:50.047,22 Jul 2025 23:49:50.829,180.782,0.000573
3151,23 Jul 2025 01:21:37.606,23 Jul 2025 01:24:32.822,175.217,0.000556
3152,23 Jul 2025 02:56:25.283,23 Jul 2025 02:59:21.832,176.549,0.000560
3153,23 Jul 2025 04:31:06.549,23 Jul 2025 04:34:08.726,182.177,0.000578
3154,23 Jul 2025 06:06:00.992,23 Jul 2025 06:08:37.932,156.941,0.000498
3155,23 Jul 2025 07:40:30.643,23 Jul 2025 07:43:31.219,180.576,0.000573
3156,23 Jul 2025 09:15:18.149,23 Jul 2025 09:18:13.146,174.997,0.000555
3157,23 Jul 2025 10:50:05.775,23 Jul 2025 10:53:02.273,176.498,0.000560
3158,23 Jul 2025 12:24:46.915,23 Jul 2025 12:27:49.156,182.241,0.000578
3159,23 Jul 2025 13:59:41.382,23 Jul 2025 14:02:36.979,175.598,0.000557
3160,23 Jul 2025 15:34:22.649,23 Jul 2025 15:37:11.575,168.927,0.000536
3161,23 Jul 2025 17:08:58.715,23 Jul 2025 17:11:53.448,174.734,0.000554
3162,23 Jul 2025 18:43:46.289,23 Jul 2025 18:46:42.678,176.388,0.000559
3163,23 Jul 2025 20:18:32.446,23 Jul 2025 20:21:29.565,177.119,0.000562
3164,23 Jul 2025 21:53:21.794,23 Jul 2025 21:56:17.437,175.643,0.000557
3165,23 Jul 2025 23:28:03.198,23 Jul 2025 23:30:51.908,168.710,0.000535
3166,24 Jul 2025 01:02:39.303,24 Jul 2025 01:05:33.721,174.418,0.000553
3167,24 Jul 2025 02:37:26.826,24 Jul 2025 02:40:23.048,176.223,0.000559
3168,24 Jul 2025 04:12:14.468,24 Jul 2025 04:15:09.948,175.480,0.000556
3169,24 Jul 2025 05:47:02.228,24 Jul 2025 05:49:57.876,175.648,0.000557
3170,24 Jul 2025 07:21:43.788,24 Jul 2025 07:24:32.214,168.427,0.000534
3171,24 Jul 2025 08:56:32.812,24 Jul 2025 08:59:25.135,172.323,0.000546
3172,24 Jul 2025 10:31:07.385,24 Jul 2025 10:34:03.395,176.010,0.000558
3173,24 Jul 2025 12:05:54.975,24 Jul 2025 12:08:50.310,175.335,0.000556
3174,24 Jul 2025 13:40:42.685,24 Jul 2025 13:43:38.288,175.603,0.000557
3175,24 Jul 2025 15:15:24.421,24 Jul 2025 15:18:26.145,181.724,0.000576
3176,24 Jul 2025 16:50:12.577,24 Jul 2025 16:53:05.575,172.998,0.000549
3177,24 Jul 2025 18:24:47.966,24 Jul 2025 18:27:43.713,175.747,0.000557
3178,24 Jul 2025 19:59:35.505,24 Jul 2025 20:02:36.556,181.051,0.000574
3179,24 Jul 2025 21:34:23.163,24 Jul 2025 21:37:18.680,175.517,0.000557
3180,24 Jul 2025 23:09:10.939,24 Jul 2025 23:12:06.592,175.652,0.000557
3181,25 Jul 2025 00:43:52.591,25 Jul 2025 00:46:45.979,173.388,0.000550
3182,25 Jul 2025 02:18:28.570,25 Jul 2025 02:21:24.009,175.439,0.000556
3183,25 Jul 2025 03:53:16.056,25 Jul 2025 03:56:17.011,180.955,0.000574
3184,25 Jul 2025 05:28:03.663,25 Jul 2025 05:30:59.047,175.384,0.000556
3185,25 Jul 2025 07:02:51.388,25 Jul 2025 07:05:47.010,175.622,0.000557
3186,25 Jul 2025 08:37:32.769,25 Jul 2025 08:40:34.854,182.085,0.000577
3187,25 Jul 2025 10:12:27.194,25 Jul 2025 10:15:04.279,157.085,0.000498
3188,25 Jul 2025 11:46:56.631,25 Jul 2025 11:49:57.431,180.800,0.000573
3189,25 Jul 2025 13:21:44.186,25 Jul 2025 13:24:39.394,175.208,0.000556
3190,25 Jul 2025 14:56:31.860,25 Jul 2025 14:59:28.437,176.576,0.000560
3191,25 Jul 2025 16:31:13.056,25 Jul 2025 16:34:15.303,182.247,0.000578
3192,25 Jul 2025 18:06:07.563,25 Jul 2025 18:08:44.528,156.966,0.000498
3193,25 Jul 2025 19:40:37.227,25 Jul 2025 19:43:37.819,180.592,0.000573
3194,25 Jul 2025 21:15:24.731,25 Jul 2025 21:18:19.716,174.985,0.000555
3195,25 Jul 2025 22:50:12.353,25 Jul 2025 22:53:08.876,176.522,0.000560
3196,26 Jul 2025 00:24:53.430,26 Jul 2025 00:27:55.732,182.303,0.000578
3197,26 Jul 2025 01:59:47.954,26 Jul 2025 02:02:43.558,175.604,0.000557
3198,26 Jul 2025 03:34:29.256,26 Jul 2025 03:37:18.175,168.920,0.000536
3199,26 Jul 2025 05:09:05.298,26 Jul 2025 05:12:00.017,174.720,0.000554
3200,26 Jul 2025 06:43:52.869,26 Jul 2025 06:46:49.279,176.410,0.000559
3201,26 Jul 2025 08:18:39.057,26 Jul 2025 08:21:36.140,177.083,0.000562
3202,26 Jul 2025 09:53:28.367,26 Jul 2025 09:56:24.018,175.651,0.000557
3203,26 Jul 2025 11:28:09.806,26 Jul 2025 11:30:58.507,168.701,0.000535
3204,26 Jul 2025 13:02:45.887,26 Jul 2025 13:05:40.289,174.402,0.000553
3205,26 Jul 2025 14:37:33.407,26 Jul 2025 14:40:29.649,176.242,0.000559
3206,26 Jul 2025 16:12:21.046,26 Jul 2025 16:15:16.519,175.473,0.000556
3207,26 Jul 2025 17:47:08.803,26 Jul 2025 17:50:04.450,175.647,0.000557
3208,26 Jul 2025 19:21:50.398,26 Jul 2025 19:24:38.812,168.415,0.000534
3209,26 Jul 2025 20:56:39.248,26 Jul 2025 20:59:31.738,172.490,0.000547
3210,26 Jul 2025 22:31:13.967,26 Jul 2025 22:34:09.994,176.027,0.000558
3211,27 Jul 2025 00:06:01.554,27 Jul 2025 00:08:56.883,175.328,0.000556
3212,27 Jul 2025 01:40:49.261,27 Jul 2025 01:43:44.865,175.605,0.000557
3213,27 Jul 2025 03:15:31.033,27 Jul 2025 03:18:32.723,181.690,0.000576
3214,27 Jul 2025 04:50:19.044,27 Jul 2025 04:53:12.177,173.133,0.000549
3215,27 Jul 2025 06:24:54.549,27 Jul 2025 06:27:50.311,175.762,0.000557
3216,27 Jul 2025 07:59:42.085,27 Jul 2025 08:02:43.160,181.074,0.000574
3217,27 Jul 2025 09:34:29.740,27 Jul 2025 09:37:25.254,175.514,0.000557
3218,27 Jul 2025 11:09:17.513,27 Jul 2025 11:12:13.168,175.654,0.000557
3219,27 Jul 2025 12:43:59.077,27 Jul 2025 12:46:52.580,173.502,0.000550
3220,27 Jul 2025 14:18:35.154,27 Jul 2025 14:21:30.606,175.452,0.000556
3221,27 Jul 2025 15:53:22.638,27 Jul 2025 15:56:23.614,180.976,0.000574
3222,27 Jul 2025 17:28:10.242,27 Jul 2025 17:31:05.620,175.378,0.000556
3223,27 Jul 2025 19:02:57.964,27 Jul 2025 19:05:53.587,175.623,0.000557
3224,27 Jul 2025 20:37:39.268,27 Jul 2025 20:40:41.432,182.164,0.000578
3225,27 Jul 2025 22:12:33.764,27 Jul 2025 22:15:10.876,157.112,0.000498
3226,27 Jul 2025 23:47:03.214,27 Jul 2025 23:50:04.032,180.819,0.000573
3227,28 Jul 2025 01:21:50.766,28 Jul 2025 01:24:45.965,175.199,0.000556
3228,28 Jul 2025 02:56:38.437,28 Jul 2025 02:59:35.040,176.603,0.000560
3229,28 Jul 2025 04:31:19.565,28 Jul 2025 04:34:21.880,182.315,0.000578
3230,28 Jul 2025 06:06:14.133,28 Jul 2025 06:08:51.124,156.990,0.000498
3231,28 Jul 2025 07:40:43.812,28 Jul 2025 07:43:44.420,180.608,0.000573
3232,28 Jul 2025 09:15:31.312,28 Jul 2025 09:18:26.285,174.974,0.000555
3233,28 Jul 2025 10:50:18.932,28 Jul 2025 10:53:15.478,176.546,0.000560
3234,28 Jul 2025 12:24:59.945,28 Jul 2025 12:28:02.308,182.362,0.000578
3235,28 Jul 2025 13:59:54.526,28 Jul 2025 14:02:50.136,175.610,0.000557
3236,28 Jul 2025 15:34:35.862,28 Jul 2025 15:37:24.775,168.913,0.000536
3237,28 Jul 2025 17:09:11.880,28 Jul 2025 17:12:06.585,174.705,0.000554
3238,28 Jul 2025 18:43:59.448,28 Jul 2025 18:46:55.880,176.431,0.000559
3239,28 Jul 2025 20:18:45.667,28 Jul 2025 20:21:42.714,177.047,0.000561
3240,28 Jul 2025 21:53:34.941,28 Jul 2025 21:56:30.591,175.650,0.000557
3241,28 Jul 2025 23:28:16.414,28 Jul 2025 23:31:05.105,168.691,0.000535
3242,29 Jul 2025 01:02:52.471,29 Jul 2025 01:05:46.856,174.385,0.000553
3243,29 Jul 2025 02:37:39.987,29 Jul 2025 02:40:36.248,176.261,0.000559
3244,29 Jul 2025 04:12:27.623,29 Jul 2025 04:15:23.092,175.468,0.000556
3245,29 Jul 2025 05:47:15.377,29 Jul 2025 05:50:11.025,175.648,0.000557
3246,29 Jul 2025 07:21:57.007,29 Jul 2025 07:24:45.410,168.403,0.000534
3247,29 Jul 2025 08:56:45.689,29 Jul 2025 08:59:38.341,172.653,0.000547
3248,29 Jul 2025 10:31:20.549,29 Jul 2025 10:34:16.593,176.044,0.000558
3249,29 Jul 2025 12:06:08.133,29 Jul 2025 12:09:03.454,175.321,0.000556
3250,29 Jul 2025 13:40:55.836,29 Jul 2025 13:43:51.440,175.603,0.000557
3251,29 Jul 2025 15:15:37.644,29 Jul 2025 15:18:39.300,181.656,0.000576
3252,29 Jul 2025 16:50:25.512,29 Jul 2025 16:53:18.778,173.266,0.000549
3253,29 Jul 2025 18:25:01.132,29 Jul 2025 18:27:56.909,175.777,0.000557
3254,29 Jul 2025 19:59:48.665,29 Jul 2025 20:02:49.763,181.098,0.000574
3255,29 Jul 2025 21:34:36.317,29 Jul 2025 21:37:31.827,175.510,0.000557
3256,29 Jul 2025 23:09:24.087,29 Jul 2025 23:12:19.744,175.656,0.000557
3257,30 Jul 2025 00:44:05.564,30 Jul 2025 00:46:59.180,173.616,0.000551
3258,30 Jul 2025 02:18:41.739,30 Jul 2025 02:21:37.203,175.464,0.000556
3259,30 Jul 2025 03:53:29.219,30 Jul 2025 03:56:30.216,180.997,0.000574
3260,30 Jul 2025 05:28:16.820,30 Jul 2025 05:31:12.192,175.372,0.000556
3261,30 Jul 2025 07:03:04.539,30 Jul 2025 07:06:00.160,175.621,0.000557
3262,30 Jul 2025 08:37:45.767,30 Jul 2025 08:40:48.009,182.242,0.000578
3263,30 Jul 2025 10:12:40.332,30 Jul 2025 10:15:17.471,157.139,0.000498
3264,30 Jul 2025 11:47:09.796,30 Jul 2025 11:50:10.633,180.837,0.000573
3265,30 Jul 2025 13:21:57.345,30 Jul 2025 13:24:52.536,175.191,0.000556
3266,30 Jul 2025 14:56:45.013,30 Jul 2025 14:59:41.643,176.630,0.000560
3267,30 Jul 2025 16:31:26.073,30 Jul 2025 16:34:28.456,182.383,0.000578
3268,30 Jul 2025 18:06:20.703,30 Jul 2025 18:08:57.719,157.015,0.000498
3269,30 Jul 2025 19:40:50.395,30 Jul 2025 19:43:51.019,180.624,0.000573
3270,30 Jul 2025 21:15:37.892,30 Jul 2025 21:18:32.854,174.962,0.000555
3271,30 Jul 2025 22:50:25.509,30 Jul 2025 22:53:22.079,176.570,0.000560
3272,31 Jul 2025 00:25:06.460,31 Jul 2025 00:25:11.536,5.075,0.000016
3273,31 Jul 2025 00:25:11.661,31 Jul 2025 00:28:08.883,177.222,0.000562
3274,31 Jul 2025 02:00:01.097,31 Jul 2025 02:02:56.714,175.616,0.000557
3275,31 Jul 2025 03:34:42.468,31 Jul 2025 03:37:31.373,168.906,0.000536
3276,31 Jul 2025 05:09:18.462,31 Jul 2025 05:12:13.153,174.691,0.000554
3277,31 Jul 2025 06:44:06.027,31 Jul 2025 06:47:02.480,176.453,0.000560
3278,31 Jul 2025 08:18:52.277,31 Jul 2025 08:21:49.287,177.010,0.000561
3279,31 Jul 2025 09:53:41.513,31 Jul 2025 09:56:37.168,175.654,0.000557
3280,31 Jul 2025 11:28:23.021,31 Jul 2025 11:31:11.703,168.682,0.000535
3281,31 Jul 2025 13:02:59.054,31 Jul 2025 13:05:53.423,174.369,0.000553
3282,31 Jul 2025 14:37:46.567,31 Jul 2025 14:40:42.847,176.280,0.000559
3283,31 Jul 2025 16:12:34.200,31 Jul 2025 16:15:29.665,175.464,0.000556
3284,31 Jul 2025 17:47:21.951,31 Jul 2025 17:50:17.601,175.649,0.000557
3285,31 Jul 2025 19:22:03.616,31 Jul 2025 19:24:52.007,168.391,0.000534
3286,31 Jul 2025 19:25:01.188,31 Jul 2025 19:25:05.417,4.229,0.000013
3287,31 Jul 2025 20:56:52.135,31 Jul 2025 20:59:44.944,172.809,0.000548
3288,31 Jul 2025 22:31:27.130,31 Jul 2025 22:34:23.191,176.061,0.000558
3289,1 Aug 2025 00:06:14.711,1 Aug 2025 00:09:10.024,175.313,0.000556
3290,1 Aug 2025 01:41:02.412,1 Aug 2025 01:43:58.009,175.598,0.000557
3291,1 Aug 2025 03:15:50.229,1 Aug 2025 03:18:45.877,175.647,0.000557
3292,1 Aug 2025 04:50:31.983,1 Aug 2025 04:53:25.380,173.397,0.000550
3293,1 Aug 2025 06:25:07.715,1 Aug 2025 06:28:03.506,175.791,0.000557
3294,1 Aug 2025 07:59:55.245,1 Aug 2025 08:02:56.366,181.122,0.000574
3295,1 Aug 2025 09:34:42.893,1 Aug 2025 09:37:38.398,175.504,0.000557
3296,1 Aug 2025 11:09:30.661,1 Aug 2025 11:12:26.319,175.659,0.000557
3297,1 Aug 2025 12:44:12.052,1 Aug 2025 12:47:05.780,173.728,0.000551
3298,1 Aug 2025 14:18:55.582,1 Aug 2025 14:21:43.799,168.217,0.000533
3299,1 Aug 2025 15:53:35.800,1 Aug 2025 15:56:36.818,181.018,0.000574
3300,1 Aug 2025 17:28:23.398,1 Aug 2025 17:31:18.765,175.367,0.000556
3301,1 Aug 2025 19:03:11.114,1 Aug 2025 19:06:06.736,175.623,0.000557
3302,1 Aug 2025 20:37:52.266,1 Aug 2025 20:40:54.584,182.318,0.000578
3303,1 Aug 2025 22:12:46.901,1 Aug 2025 22:15:24.067,157.166,0.000498
3304,1 Aug 2025 23:47:16.378,1 Aug 2025 23:50:17.234,180.856,0.000573
3305,2 Aug 2025 01:22:03.924,2 Aug 2025 01:24:59.106,175.182,0.000555
3306,2 Aug 2025 02:56:51.589,2 Aug 2025 02:59:48.245,176.656,0.000560
3307,2 Aug 2025 04:31:32.580,2 Aug 2025 04:34:35.032,182.451,0.000579
3308,2 Aug 2025 06:06:27.273,2 Aug 2025 06:09:04.314,157.040,0.000498
3309,2 Aug 2025 07:40:56.979,2 Aug 2025 07:43:57.619,180.640,0.000573
3310,2 Aug 2025 09:15:44.473,2 Aug 2025 09:18:39.426,174.954,0.000555
3311,2 Aug 2025 10:50:32.086,2 Aug 2025 10:53:28.680,176.594,0.000560
3312,2 Aug 2025 12:25:18.269,2 Aug 2025 12:28:15.458,177.189,0.000562
3313,2 Aug 2025 14:00:07.668,2 Aug 2025 14:03:03.291,175.623,0.000557
3314,2 Aug 2025 15:34:49.073,2 Aug 2025 15:37:37.972,168.899,0.000536
3315,2 Aug 2025 17:09:25.043,2 Aug 2025 17:12:19.721,174.678,0.000554
3316,2 Aug 2025 18:44:12.606,2 Aug 2025 18:47:09.080,176.474,0.000560
3317,2 Aug 2025 20:18:58.887,2 Aug 2025 20:21:55.861,176.974,0.000561
3318,2 Aug 2025 21:53:48.086,2 Aug 2025 21:56:43.744,175.659,0.000557
3319,2 Aug 2025 23:28:29.629,2 Aug 2025 23:31:18.301,168.672,0.000535
3320,3 Aug 2025 01:03:05.637,3 Aug 2025 01:05:59.990,174.353,0.000553
3321,3 Aug 2025 02:37:53.147,3 Aug 2025 02:40:49.446,176.299,0.000559
3322,3 Aug 2025 04:12:40.777,3 Aug 2025 04:15:36.238,175.461,0.000556
3323,3 Aug 2025 05:47:28.525,3 Aug 2025 05:50:24.176,175.651,0.000557
3324,3 Aug 2025 07:22:10.225,3 Aug 2025 07:25:11.995,181.770,0.000576
3325,3 Aug 2025 08:56:58.579,3 Aug 2025 08:59:51.547,172.968,0.000548
3326,3 Aug 2025 10:31:33.711,3 Aug 2025 10:34:29.789,176.078,0.000558
3327,3 Aug 2025 12:06:21.289,3 Aug 2025 12:09:16.596,175.306,0.000556
3328,3 Aug 2025 13:41:08.987,3 Aug 2025 13:44:04.584,175.598,0.000557
3329,3 Aug 2025 15:15:56.801,3 Aug 2025 15:18:52.454,175.652,0.000557
3330,3 Aug 2025 16:50:38.454,3 Aug 2025 16:53:31.981,173.527,0.000550
3331,3 Aug 2025 18:25:14.298,3 Aug 2025 18:28:10.104,175.806,0.000557
3332,3 Aug 2025 20:00:01.824,3 Aug 2025 20:03:02.970,181.145,0.000574
3333,3 Aug 2025 21:34:49.470,3 Aug 2025 21:37:44.971,175.501,0.000557
3334,3 Aug 2025 23:09:37.234,3 Aug 2025 23:12:32.895,175.661,0.000557
3335,4 Aug 2025 00:44:18.540,4 Aug 2025 00:47:12.380,173.841,0.000551
3336,4 Aug 2025 02:19:02.192,4 Aug 2025 02:21:50.396,168.203,0.000533
3337,4 Aug 2025 03:53:42.381,4 Aug 2025 03:56:43.420,181.039,0.000574
3338,4 Aug 2025 05:28:29.976,4 Aug 2025 05:31:25.335,175.359,0.000556
3339,4 Aug 2025 07:03:17.688,4 Aug 2025 07:06:14.384,176.695,0.000560
3340,4 Aug 2025 08:37:58.766,4 Aug 2025 08:41:01.161,182.396,0.000578
3341,4 Aug 2025 10:12:53.469,4 Aug 2025 10:15:30.663,157.194,0.000498
3342,4 Aug 2025 11:47:22.960,4 Aug 2025 11:50:23.835,180.874,0.000574
3343,4 Aug 2025 13:22:10.503,4 Aug 2025 13:25:05.677,175.174,0.000555
3344,4 Aug 2025 14:56:58.165,4 Aug 2025 14:59:54.848,176.683,0.000560
3345,4 Aug 2025 16:31:39.089,4 Aug 2025 16:34:41.608,182.519,0.000579
