
"Minus-X_Array"

"Time (UTCG)","Power (W)","Solar Intensity"
1 Mar 2025 19:06:00.000,0.872,1.000000
1 Mar 2025 19:09:00.000,0.782,1.000000
1 Mar 2025 19:12:00.000,0.642,1.000000
1 Mar 2025 19:15:00.000,0.452,0.921522
1 Mar 2025 19:18:00.000,0.000,0.000000
1 Mar 2025 19:21:00.000,0.000,0.000000
1 Mar 2025 19:24:00.000,0.000,0.000000
1 Mar 2025 19:27:00.000,0.000,0.000000
1 Mar 2025 19:30:00.000,0.000,0.000000
1 Mar 2025 19:33:00.000,0.000,1.000000
1 Mar 2025 19:36:00.000,0.000,1.000000
1 Mar 2025 19:39:00.000,0.000,1.000000
1 Mar 2025 19:42:00.000,0.000,1.000000
1 Mar 2025 19:45:00.000,0.000,1.000000
1 Mar 2025 19:48:00.000,0.000,1.000000
1 Mar 2025 19:51:00.000,0.000,1.000000
1 Mar 2025 19:54:00.000,0.000,1.000000
1 Mar 2025 19:57:00.000,0.000,1.000000
1 Mar 2025 20:00:00.000,0.000,1.000000
1 Mar 2025 20:03:00.000,0.000,1.000000
1 Mar 2025 20:06:00.000,0.000,1.000000
1 Mar 2025 20:09:00.000,0.000,1.000000
1 Mar 2025 20:12:00.000,0.029,1.000000
1 Mar 2025 20:15:00.000,0.222,1.000000
1 Mar 2025 20:18:00.000,0.397,1.000000
1 Mar 2025 20:21:00.000,0.562,1.000000
1 Mar 2025 20:24:00.000,0.704,1.000000
1 Mar 2025 20:27:00.000,0.825,1.000000
1 Mar 2025 20:30:00.000,0.903,1.000000
1 Mar 2025 20:33:00.000,0.973,1.000000
1 Mar 2025 20:36:00.000,0.983,1.000000
1 Mar 2025 20:39:00.000,0.957,1.000000
1 Mar 2025 20:42:00.000,0.902,1.000000
1 Mar 2025 20:45:00.000,0.805,1.000000
1 Mar 2025 20:48:00.000,0.678,1.000000
1 Mar 2025 20:51:00.000,0.534,1.000000
1 Mar 2025 20:54:00.000,0.000,0.000000
1 Mar 2025 20:57:00.000,0.000,0.000000
1 Mar 2025 21:00:00.000,0.000,0.000000
1 Mar 2025 21:03:00.000,0.000,0.000000
1 Mar 2025 21:06:00.000,0.000,0.000000
1 Mar 2025 21:09:00.000,0.000,1.000000
1 Mar 2025 21:12:00.000,0.000,1.000000
1 Mar 2025 21:15:00.000,0.000,1.000000
1 Mar 2025 21:18:00.000,0.000,1.000000
1 Mar 2025 21:21:00.000,0.000,1.000000
1 Mar 2025 21:24:00.000,0.000,1.000000
1 Mar 2025 21:27:00.000,0.000,1.000000
1 Mar 2025 21:30:00.000,0.000,1.000000
1 Mar 2025 21:33:00.000,0.000,1.000000
1 Mar 2025 21:36:00.000,0.000,1.000000
1 Mar 2025 21:39:00.000,0.000,1.000000
1 Mar 2025 21:42:00.000,0.000,1.000000
1 Mar 2025 21:45:00.000,0.000,1.000000
1 Mar 2025 21:48:00.000,0.000,1.000000
1 Mar 2025 21:51:00.000,0.161,1.000000
1 Mar 2025 21:54:00.000,0.347,1.000000
1 Mar 2025 21:57:00.000,0.525,1.000000
1 Mar 2025 22:00:00.000,0.671,1.000000
1 Mar 2025 22:03:00.000,0.796,1.000000
1 Mar 2025 22:06:00.000,0.900,1.000000
1 Mar 2025 22:09:00.000,0.954,1.000000
1 Mar 2025 22:12:00.000,0.978,1.000000
1 Mar 2025 22:15:00.000,0.968,1.000000
1 Mar 2025 22:18:00.000,0.919,1.000000
1 Mar 2025 22:21:00.000,0.844,1.000000
1 Mar 2025 22:24:00.000,0.725,1.000000
1 Mar 2025 22:27:00.000,0.570,1.000000
1 Mar 2025 22:30:00.000,0.000,0.000000
1 Mar 2025 22:33:00.000,0.000,0.000000
1 Mar 2025 22:36:00.000,0.000,0.000000
1 Mar 2025 22:39:00.000,0.000,0.000000
1 Mar 2025 22:42:00.000,0.000,0.000000
1 Mar 2025 22:45:00.000,0.000,0.995943
1 Mar 2025 22:48:00.000,0.000,1.000000
1 Mar 2025 22:51:00.000,0.000,1.000000
1 Mar 2025 22:54:00.000,0.000,1.000000
1 Mar 2025 22:57:00.000,0.000,1.000000
1 Mar 2025 23:00:00.000,0.000,1.000000
1 Mar 2025 23:03:00.000,0.000,1.000000
1 Mar 2025 23:06:00.000,0.000,1.000000
1 Mar 2025 23:09:00.000,0.000,1.000000
1 Mar 2025 23:12:00.000,0.000,1.000000
1 Mar 2025 23:15:00.000,0.000,1.000000
1 Mar 2025 23:18:00.000,0.000,1.000000
1 Mar 2025 23:21:00.000,0.000,1.000000
1 Mar 2025 23:24:00.000,0.000,1.000000
1 Mar 2025 23:27:00.000,0.095,1.000000
1 Mar 2025 23:30:00.000,0.298,1.000000
1 Mar 2025 23:33:00.000,0.477,1.000000
1 Mar 2025 23:36:00.000,0.635,1.000000
1 Mar 2025 23:39:00.000,0.766,1.000000
1 Mar 2025 23:42:00.000,0.869,1.000000
1 Mar 2025 23:45:00.000,0.940,1.000000
1 Mar 2025 23:48:00.000,0.971,1.000000
1 Mar 2025 23:51:00.000,0.945,1.000000
1 Mar 2025 23:54:00.000,0.933,1.000000
1 Mar 2025 23:57:00.000,0.858,1.000000
2 Mar 2025 00:00:00.000,0.751,1.000000
2 Mar 2025 00:03:00.000,0.624,1.000000
2 Mar 2025 00:06:00.000,0.000,0.000000
2 Mar 2025 00:09:00.000,0.000,0.000000
2 Mar 2025 00:12:00.000,0.000,0.000000
2 Mar 2025 00:15:00.000,0.000,0.000000
2 Mar 2025 00:18:00.000,0.000,0.000000
2 Mar 2025 00:21:00.000,0.000,0.000000
2 Mar 2025 00:24:00.000,0.000,1.000000
2 Mar 2025 00:27:00.000,0.000,1.000000
2 Mar 2025 00:30:00.000,0.000,1.000000
2 Mar 2025 00:33:00.000,0.000,1.000000
2 Mar 2025 00:36:00.000,0.000,1.000000
2 Mar 2025 00:39:00.000,0.000,1.000000
2 Mar 2025 00:42:00.000,0.000,1.000000
2 Mar 2025 00:45:00.000,0.000,1.000000
2 Mar 2025 00:48:00.000,0.000,1.000000
2 Mar 2025 00:51:00.000,0.000,1.000000
2 Mar 2025 00:54:00.000,0.000,1.000000
2 Mar 2025 00:57:00.000,0.000,1.000000
2 Mar 2025 01:00:00.000,0.000,1.000000
2 Mar 2025 01:03:00.000,0.078,1.000000
2 Mar 2025 01:06:00.000,0.250,1.000000
2 Mar 2025 01:09:00.000,0.428,1.000000
2 Mar 2025 01:12:00.000,0.588,1.000000
2 Mar 2025 01:15:00.000,0.732,1.000000
2 Mar 2025 01:18:00.000,0.844,1.000000
2 Mar 2025 01:21:00.000,0.929,1.000000
2 Mar 2025 01:24:00.000,0.971,1.000000
