"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
21 Jan 2021 11:24:00.000,38.613,-63.981,587.151452,-0.062186,-0.011123,-0.022596
21 Jan 2021 11:25:00.000,34.880,-64.628,585.819412,-0.062256,-0.010484,-0.021742
21 Jan 2021 11:26:00.000,31.142,-65.241,584.549863,-0.062319,-0.009975,-0.020516
21 Jan 2021 11:27:00.000,27.402,-65.827,583.364532,-0.062376,-0.009570,-0.018939
21 Jan 2021 11:28:00.000,23.658,-66.391,582.283735,-0.062426,-0.009246,-0.017036
21 Jan 2021 11:29:00.000,19.911,-66.938,581.326024,-0.062469,-0.008991,-0.014842
21 Jan 2021 11:30:00.000,16.161,-67.471,580.507859,-0.062505,-0.008792,-0.012391
21 Jan 2021 11:31:00.000,12.410,-67.994,579.843316,-0.062535,-0.008642,-0.009728
21 Jan 2021 11:32:00.000,8.657,-68.509,579.343841,-0.062556,-0.008536,-0.006897
21 Jan 2021 11:33:00.000,4.904,-69.019,579.018041,-0.062570,-0.008470,-0.003947
21 Jan 2021 11:34:00.000,1.149,-69.526,578.871534,-0.062577,-0.008440,-0.000929
21 Jan 2021 11:35:00.000,-2.605,-70.033,578.906847,-0.062575,-0.008447,0.002105
21 Jan 2021 11:36:00.000,-6.360,-70.541,579.123371,-0.062566,-0.008491,0.005102
21 Jan 2021 11:37:00.000,-10.113,-71.052,579.517372,-0.062549,-0.008573,0.008012
21 Jan 2021 11:38:00.000,-13.865,-71.570,580.082056,-0.062524,-0.008695,0.010784
21 Jan 2021 11:39:00.000,-17.616,-72.097,580.807696,-0.062492,-0.008863,0.013370
21 Jan 2021 11:40:00.000,-21.364,-72.635,581.681797,-0.062453,-0.009083,0.015725
21 Jan 2021 11:41:00.000,-25.110,-73.188,582.689328,-0.062407,-0.009363,0.017811
21 Jan 2021 11:42:00.000,-28.853,-73.760,583.812979,-0.062354,-0.009716,0.019591
21 Jan 2021 11:43:00.000,-32.593,-74.356,585.033475,-0.062295,-0.010159,0.021034
21 Jan 2021 11:44:00.000,-36.328,-74.981,586.329908,-0.062230,-0.010714,0.022118
21 Jan 2021 11:45:00.000,-40.060,-75.644,587.680105,-0.062157,-0.011414,0.022824
21 Jan 2021 11:46:00.000,-43.787,-76.355,589.061012,-0.062077,-0.012305,0.023141
21 Jan 2021 11:47:00.000,-47.509,-77.126,590.449089,-0.061988,-0.013454,0.023063
21 Jan 2021 11:48:00.000,-51.225,-77.976,591.820717,-0.061888,-0.014961,0.022593
21 Jan 2021 11:49:00.000,-54.935,-78.931,593.152595,-0.061771,-0.016981,0.021740
21 Jan 2021 11:50:00.000,-58.638,-80.029,594.422136,-0.061631,-0.019767,0.020518
21 Jan 2021 11:51:00.000,-62.330,-81.327,595.607846,-0.061452,-0.023746,0.018950
21 Jan 2021 11:52:00.000,-66.010,-82.918,596.689679,-0.061209,-0.029690,0.017061
21 Jan 2021 11:53:00.000,-69.673,-84.958,597.649372,-0.060850,-0.039106,0.014884
21 Jan 2021 11:54:00.000,-73.308,-87.742,598.470744,-0.060259,-0.055243,0.012457
21 Jan 2021 11:55:00.000,-76.894,-91.873,599.139962,-0.059148,-0.086082,0.009819
21 Jan 2021 11:56:00.000,-80.379,-98.800,599.645765,-0.056627,-0.154891,0.007017
21 Jan 2021 11:57:00.000,-83.597,-112.721,599.979649,-0.049144,-0.342605,0.004097
21 Jan 2021 11:58:00.000,-85.872,-146.245,600.136003,-0.020508,-0.816371,0.001108
21 Jan 2021 11:59:00.000,-85.452,163.001,600.112200,0.031956,-0.673682,-0.001900
21 Jan 2021 12:00:00.000,-82.794,136.461,599.908640,0.052094,-0.271729,-0.004876
21 Jan 2021 12:01:00.000,-79.475,125.125,599.528742,0.057536,-0.130362,-0.007770
21 Jan 2021 12:02:00.000,-75.955,119.169,598.978892,0.059522,-0.075687,-0.010533
21 Jan 2021 12:03:00.000,-72.353,115.484,598.268337,0.060448,-0.050023,-0.013119
21 Jan 2021 12:04:00.000,-68.709,112.937,597.409035,0.060960,-0.036151,-0.015484
21 Jan 2021 12:05:00.000,-65.041,111.036,596.415463,0.061282,-0.027866,-0.017588
21 Jan 2021 12:06:00.000,-61.357,109.535,595.304378,0.061504,-0.022546,-0.019396
21 Jan 2021 12:07:00.000,-57.662,108.297,594.094544,0.061671,-0.018938,-0.020875
21 Jan 2021 12:08:00.000,-53.957,107.241,592.806422,0.061804,-0.016387,-0.022001
21 Jan 2021 12:09:00.000,-50.246,106.317,591.461829,0.061916,-0.014521,-0.022755
21 Jan 2021 12:10:00.000,-46.528,105.489,590.083580,0.062013,-0.013121,-0.023122
21 Jan 2021 12:11:00.000,-42.804,104.736,588.695097,0.062099,-0.012049,-0.023095
21 Jan 2021 12:12:00.000,-39.076,104.039,587.320018,0.062177,-0.011213,-0.022675
21 Jan 2021 12:13:00.000,-35.343,103.386,585.981793,0.062248,-0.010555,-0.021868
21 Jan 2021 12:14:00.000,-31.607,102.769,584.703283,0.062311,-0.010032,-0.020688
21 Jan 2021 12:15:00.000,-27.866,102.180,583.506362,0.062369,-0.009615,-0.019153
21 Jan 2021 12:16:00.000,-24.122,101.614,582.411544,0.062420,-0.009283,-0.017289
21 Jan 2021 12:17:00.000,-20.376,101.065,581.437616,0.062464,-0.009019,-0.015129
21 Jan 2021 12:18:00.000,-16.627,100.530,580.601316,0.062501,-0.008814,-0.012708
21 Jan 2021 12:19:00.000,-12.876,100.006,579.917029,0.062531,-0.008659,-0.010069
21 Jan 2021 12:20:00.000,-9.123,99.490,579.396539,0.062554,-0.008547,-0.007256
21 Jan 2021 12:21:00.000,-5.370,98.980,579.048816,0.062569,-0.008476,-0.004318
21 Jan 2021 12:22:00.000,-1.615,98.473,578.879856,0.062576,-0.008442,-0.001306
21 Jan 2021 12:23:00.000,2.139,97.966,578.892572,0.062576,-0.008445,0.001729
21 Jan 2021 12:24:00.000,5.894,97.459,579.086745,0.062567,-0.008484,0.004734
21 Jan 2021 12:25:00.000,9.647,96.947,579.459027,0.062551,-0.008560,0.007657
21 Jan 2021 12:26:00.000,13.400,96.431,580.002998,0.062528,-0.008678,0.010449
21 Jan 2021 12:27:00.000,17.151,95.905,580.709285,0.062496,-0.008839,0.013060
21 Jan 2021 12:28:00.000,20.899,95.369,581.565729,0.062458,-0.009052,0.015447
21 Jan 2021 12:29:00.000,24.645,94.818,582.557596,0.062413,-0.009325,0.017568
21 Jan 2021 12:30:00.000,28.389,94.248,583.667846,0.062361,-0.009668,0.019387
21 Jan 2021 12:31:00.000,32.129,93.656,584.877428,0.062303,-0.010098,0.020874
21 Jan 2021 12:32:00.000,35.865,93.034,586.165620,0.062238,-0.010638,0.022004
21 Jan 2021 12:33:00.000,39.597,92.377,587.510383,0.062167,-0.011318,0.022758
21 Jan 2021 12:34:00.000,43.325,91.673,588.888751,0.062088,-0.012182,0.023123
21 Jan 2021 12:35:00.000,47.047,90.910,590.277225,0.062000,-0.013294,0.023094
21 Jan 2021 12:36:00.000,50.765,90.070,591.652171,0.061901,-0.014750,0.022673
21 Jan 2021 12:37:00.000,54.475,89.130,592.990228,0.061787,-0.016695,0.021866
21 Jan 2021 12:38:00.000,58.178,88.053,594.268700,0.061650,-0.019368,0.020689
21 Jan 2021 12:39:00.000,61.873,86.784,595.465936,0.061477,-0.023166,0.019162
21 Jan 2021 12:40:00.000,65.555,85.236,596.561694,0.061244,-0.028805,0.017311
21 Jan 2021 12:41:00.000,69.220,83.263,597.537470,0.060904,-0.037665,0.015169
21 Jan 2021 12:42:00.000,72.859,80.596,598.376812,0.060352,-0.052680,0.012770
21 Jan 2021 12:43:00.000,76.453,76.684,599.065581,0.059333,-0.080930,0.010157
21 Jan 2021 12:44:00.000,79.955,70.242,599.592186,0.057085,-0.142574,0.007372
21 Jan 2021 12:45:00.000,83.225,57.629,599.947773,0.050662,-0.306638,0.004464
21 Jan 2021 12:46:00.000,85.697,27.535,600.126364,0.026309,-0.751849,0.001481
21 Jan 2021 12:47:00.000,85.672,-23.786,600.124961,-0.026984,-0.743299,-0.001527
21 Jan 2021 12:48:00.000,83.178,-53.467,599.943586,-0.050835,-0.302474,-0.004510
21 Jan 2021 12:49:00.000,79.902,-65.929,599.585287,-0.057138,-0.141133,-0.007417
21 Jan 2021 12:50:00.000,76.397,-72.314,599.056085,-0.059355,-0.080318,-0.010199
21 Jan 2021 12:51:00.000,72.802,-76.199,598.364879,-0.060363,-0.052373,-0.012809
21 Jan 2021 12:52:00.000,69.163,-78.853,597.523301,-0.060910,-0.037491,-0.015204
21 Jan 2021 12:53:00.000,65.497,-80.817,596.545527,-0.061248,-0.028698,-0.017343
21 Jan 2021 12:54:00.000,61.815,-82.359,595.448045,-0.061480,-0.023095,-0.019189
21 Jan 2021 12:55:00.000,58.121,-83.625,594.249387,-0.061652,-0.019319,-0.020710
21 Jan 2021 12:56:00.000,54.418,-84.700,592.969819,-0.061789,-0.016660,-0.021882
21 Jan 2021 12:57:00.000,50.707,-85.639,591.631012,-0.061903,-0.014724,-0.022682
21 Jan 2021 12:58:00.000,46.990,-86.476,590.255676,-0.062001,-0.013275,-0.023097
21 Jan 2021 12:59:00.000,43.267,-87.238,588.867179,-0.062089,-0.012167,-0.023120
21 Jan 2021 13:00:00.000,39.539,-87.941,587.489154,-0.062168,-0.011306,-0.022749
21 Jan 2021 13:01:00.000,35.807,-88.599,586.145097,-0.062239,-0.010629,-0.021989
21 Jan 2021 13:02:00.000,32.071,-89.220,584.857962,-0.062304,-0.010091,-0.020854
21 Jan 2021 13:03:00.000,28.331,-89.812,583.649769,-0.062362,-0.009662,-0.019362
21 Jan 2021 13:04:00.000,24.587,-90.381,582.541219,-0.062414,-0.009320,-0.017537
21 Jan 2021 13:05:00.000,20.841,-90.932,581.551333,-0.062459,-0.009049,-0.015412
21 Jan 2021 13:06:00.000,17.092,-91.468,580.697118,-0.062497,-0.008837,-0.013021
21 Jan 2021 13:07:00.000,13.341,-91.993,579.993269,-0.062528,-0.008675,-0.010407
21 Jan 2021 13:08:00.000,9.589,-92.510,579.451903,-0.062552,-0.008559,-0.007613
21 Jan 2021 13:09:00.000,5.835,-93.021,579.082350,-0.062568,-0.008483,-0.004688
21 Jan 2021 13:10:00.000,2.081,-93.528,578.890981,-0.062576,-0.008444,-0.001682
21 Jan 2021 13:11:00.000,-1.673,-94.035,578.881096,-0.062576,-0.008442,0.001353
21 Jan 2021 13:12:00.000,-5.428,-94.542,579.052867,-0.062569,-0.008477,0.004364
21 Jan 2021 13:13:00.000,-9.182,-95.053,579.403330,-0.062554,-0.008549,0.007301
21 Jan 2021 13:14:00.000,-12.934,-95.569,579.926443,-0.062531,-0.008661,0.010111
21 Jan 2021 13:15:00.000,-16.685,-96.093,580.613190,-0.062501,-0.008817,0.012747
21 Jan 2021 13:16:00.000,-20.434,-96.628,581.451748,-0.062463,-0.009023,0.015164
21 Jan 2021 13:17:00.000,-24.181,-97.177,582.427689,-0.062419,-0.009287,0.017320
21 Jan 2021 13:18:00.000,-27.924,-97.744,583.524243,-0.062368,-0.009621,0.019179
21 Jan 2021 13:19:00.000,-31.665,-98.333,584.722593,-0.062311,-0.010040,0.020709
21 Jan 2021 13:20:00.000,-35.401,-98.951,586.002203,-0.062247,-0.010564,0.021884
21 Jan 2021 13:21:00.000,-39.134,-99.604,587.341178,-0.062176,-0.011225,0.022685
21 Jan 2021 13:22:00.000,-42.862,-100.301,588.716645,-0.062098,-0.012063,0.023099
21 Jan 2021 13:23:00.000,-46.586,-101.056,590.105150,-0.062011,-0.013140,0.023119
21 Jan 2021 13:24:00.000,-50.304,-101.885,591.483054,-0.061914,-0.014546,0.022746
21 Jan 2021 13:25:00.000,-54.015,-102.811,592.826940,-0.061802,-0.016420,0.021987
21 Jan 2021 13:26:00.000,-57.719,-103.869,594.114009,-0.061668,-0.018985,0.020855
21 Jan 2021 13:27:00.000,-61.415,-105.110,595.322461,-0.061501,-0.022614,0.019370
21 Jan 2021 13:28:00.000,-65.098,-106.616,596.431857,-0.061277,-0.027968,0.017558
21 Jan 2021 13:29:00.000,-68.766,-108.525,597.423464,-0.060954,-0.036314,0.015449
21 Jan 2021 13:30:00.000,-72.409,-111.085,598.280557,-0.060438,-0.050308,0.013080
21 Jan 2021 13:31:00.000,-76.010,-114.795,598.988698,-0.059502,-0.076244,0.010491
21 Jan 2021 13:32:00.000,-79.529,-120.802,599.535968,-0.057489,-0.131644,0.007726
21 Jan 2021 13:33:00.000,-82.843,-132.271,599.913165,-0.051947,-0.275351,0.004830
21 Jan 2021 13:34:00.000,-85.482,-159.188,600.113949,-0.031373,-0.682444,0.001853
21 Jan 2021 13:35:00.000,-85.852,149.933,600.134946,0.021274,-0.808764,-0.001154
21 Jan 2021 13:36:00.000,-83.551,116.850,599.975804,0.049349,-0.337822,-0.004143
21 Jan 2021 13:37:00.000,-80.326,103.103,599.639196,0.056688,-0.153265,-0.007062
21 Jan 2021 13:38:00.000,-76.839,96.239,599.130779,0.059172,-0.085409,-0.009862
21 Jan 2021 13:39:00.000,-73.252,92.136,598.459102,0.060271,-0.054911,-0.012496
21 Jan 2021 13:40:00.000,-69.616,89.368,597.635467,0.060857,-0.038921,-0.014920
21 Jan 2021 13:41:00.000,-65.953,87.336,596.673746,0.061213,-0.029577,-0.017092
21 Jan 2021 13:42:00.000,-62.273,85.751,595.590153,0.061455,-0.023672,-0.018976
21 Jan 2021 13:43:00.000,-58.580,84.456,594.402982,0.061633,-0.019716,-0.020540
21 Jan 2021 13:44:00.000,-54.878,83.361,593.132304,0.061773,-0.016945,-0.021756
21 Jan 2021 13:45:00.000,-51.168,82.408,591.799633,0.061889,-0.014934,-0.022603
21 Jan 2021 13:46:00.000,-47.451,81.559,590.427570,0.061990,-0.013434,-0.023067
21 Jan 2021 13:47:00.000,-43.729,80.789,589.039423,0.062079,-0.012290,-0.023139
21 Jan 2021 13:48:00.000,-40.002,80.079,587.658815,0.062158,-0.011402,-0.022816
21 Jan 2021 13:49:00.000,-36.270,79.417,586.309280,0.062231,-0.010705,-0.022104
21 Jan 2021 13:50:00.000,-32.534,78.792,585.013860,0.062296,-0.010151,-0.021015
21 Jan 2021 13:51:00.000,-28.795,78.196,583.794714,0.062355,-0.009710,-0.019565
21 Jan 2021 13:52:00.000,-25.052,77.625,582.672726,0.062408,-0.009358,-0.017781
21 Jan 2021 13:53:00.000,-21.306,77.072,581.667143,0.062454,-0.009079,-0.015691
21 Jan 2021 13:54:00.000,-17.558,76.534,580.795241,0.062493,-0.008860,-0.013331
21 Jan 2021 13:55:00.000,-13.807,76.008,580.072016,0.062525,-0.008693,-0.010742
21 Jan 2021 13:56:00.000,-10.055,75.490,579.509918,0.062549,-0.008571,-0.007968
21 Jan 2021 13:57:00.000,-6.301,74.978,579.118632,0.062566,-0.008490,-0.005056
21 Jan 2021 13:58:00.000,-2.547,74.470,578.904905,0.062575,-0.008447,-0.002058
21 Jan 2021 13:59:00.000,1.207,73.964,578.872422,0.062577,-0.008441,0.000976
21 Jan 2021 14:00:00.000,4.962,73.457,579.021744,0.062570,-0.008470,0.003994
21 Jan 2021 14:01:00.000,8.716,72.947,579.350296,0.062556,-0.008538,0.006942
21 Jan 2021 14:02:00.000,12.469,72.432,579.852411,0.062534,-0.008644,0.009771
21 Jan 2021 14:03:00.000,16.220,71.909,580.519436,0.062505,-0.008795,0.012431
21 Jan 2021 14:04:00.000,19.969,71.375,581.339885,0.062468,-0.008994,0.014878
21 Jan 2021 14:05:00.000,23.716,70.828,582.299641,0.062425,-0.009251,0.017068
21 Jan 2021 14:06:00.000,27.460,70.264,583.382210,0.062375,-0.009575,0.018966
21 Jan 2021 14:07:00.000,31.201,69.677,584.569010,0.062318,-0.009982,0.020538
21 Jan 2021 14:08:00.000,34.938,69.064,585.839700,0.062255,-0.010493,0.021758
21 Jan 2021 14:09:00.000,38.671,68.416,587.172534,0.062185,-0.011134,0.022606
21 Jan 2021 14:10:00.000,42.400,67.724,588.544739,0.062108,-0.011948,0.023069
21 Jan 2021 14:11:00.000,46.124,66.977,589.932910,0.062023,-0.012991,0.023138
21 Jan 2021 14:12:00.000,49.842,66.159,591.313411,0.061927,-0.014350,0.022813
21 Jan 2021 14:13:00.000,53.555,65.247,592.662775,0.061817,-0.016156,0.022102
21 Jan 2021 14:14:00.000,57.260,64.207,593.958105,0.061686,-0.018619,0.021015
21 Jan 2021 14:15:00.000,60.957,62.992,595.177456,0.061524,-0.022087,0.019573
21 Jan 2021 14:16:00.000,64.642,61.525,596.300202,0.061309,-0.027175,0.017799
21 Jan 2021 14:17:00.000,68.312,59.676,597.307381,0.061002,-0.035046,0.015726
21 Jan 2021 14:18:00.000,71.959,57.217,598.182003,0.060518,-0.048108,0.013387
21 Jan 2021 14:19:00.000,75.567,53.693,598.909333,0.059656,-0.071972,0.010823
21 Jan 2021 14:20:00.000,79.099,48.078,599.477127,0.057846,-0.121913,0.008077
21 Jan 2021 14:21:00.000,82.452,37.612,599.875836,0.053039,-0.248131,0.005195
21 Jan 2021 14:22:00.000,85.232,13.571,600.098760,0.035714,-0.613272,0.002226
21 Jan 2021 14:23:00.000,85.987,-35.895,600.142153,-0.014876,-0.863708,-0.000781
21 Jan 2021 14:24:00.000,83.912,-72.551,600.005285,-0.047585,-0.378398,-0.003775
21 Jan 2021 14:25:00.000,80.746,-87.770,599.690456,-0.056174,-0.166979,-0.006705
21 Jan 2021 14:26:00.000,77.279,-95.168,599.202956,-0.058969,-0.091020,-0.009522
21 Jan 2021 14:27:00.000,73.700,-99.508,598.550982,-0.060172,-0.057658,-0.012180
21 Jan 2021 14:28:00.000,70.069,-102.401,597.745504,-0.060800,-0.040448,-0.014632
21 Jan 2021 14:29:00.000,66.409,-104.505,596.800085,-0.061177,-0.030507,-0.016838
21 Jan 2021 14:30:00.000,62.730,-106.135,595.730664,-0.061429,-0.024278,-0.018759
21 Jan 2021 14:31:00.000,59.039,-107.459,594.555291,-0.061613,-0.020132,-0.020364
21 Jan 2021 14:32:00.000,55.338,-108.575,593.293834,-0.061757,-0.017241,-0.021625
21 Jan 2021 14:33:00.000,51.629,-109.544,591.967647,-0.061876,-0.015152,-0.022519
21 Jan 2021 14:34:00.000,47.913,-110.404,590.599218,-0.061978,-0.013598,-0.023031
21 Jan 2021 14:35:00.000,44.191,-111.183,589.211786,-0.062068,-0.012416,-0.023151
21 Jan 2021 14:36:00.000,40.465,-111.900,587.828957,-0.062149,-0.011501,-0.022877
21 Jan 2021 14:37:00.000,36.734,-112.567,586.474299,-0.062222,-0.010783,-0.022213
21 Jan 2021 14:38:00.000,32.998,-113.196,585.170937,-0.062288,-0.010213,-0.021170
21 Jan 2021 14:39:00.000,29.259,-113.795,583.941159,-0.062348,-0.009760,-0.019764
21 Jan 2021 14:40:00.000,25.517,-114.369,582.806029,-0.062402,-0.009398,-0.018019
21 Jan 2021 14:41:00.000,21.771,-114.924,581.785017,-0.062448,-0.009110,-0.015966
21 Jan 2021 14:42:00.000,18.023,-115.464,580.895659,-0.062488,-0.008884,-0.013637
21 Jan 2021 14:43:00.000,14.273,-115.991,580.153249,-0.062521,-0.008711,-0.011074
21 Jan 2021 14:44:00.000,10.521,-116.510,579.570568,-0.062546,-0.008584,-0.008321
21 Jan 2021 14:45:00.000,6.767,-117.022,579.157654,-0.062564,-0.008498,-0.005423
21 Jan 2021 14:46:00.000,3.013,-117.531,578.921626,-0.062575,-0.008450,-0.002433
21 Jan 2021 14:47:00.000,-0.741,-118.037,578.866553,-0.062577,-0.008439,0.000600
21 Jan 2021 14:48:00.000,-4.496,-118.544,578.993387,-0.062571,-0.008465,0.003622
21 Jan 2021 14:49:00.000,-8.250,-119.054,579.299939,-0.062558,-0.008527,0.006582
21 Jan 2021 14:50:00.000,-12.003,-119.568,579.780922,-0.062537,-0.008629,0.009428
21 Jan 2021 14:51:00.000,-15.754,-120.090,580.428048,-0.062509,-0.008774,0.012112
21 Jan 2021 14:52:00.000,-19.504,-120.622,581.230171,-0.062473,-0.008967,0.014587
21 Jan 2021 14:53:00.000,-23.251,-121.167,582.173488,-0.062431,-0.009216,0.016812
21 Jan 2021 14:54:00.000,-26.995,-121.729,583.241784,-0.062381,-0.009531,0.018747
21 Jan 2021 14:55:00.000,-30.737,-122.312,584.416720,-0.062325,-0.009927,0.020361
21 Jan 2021 14:56:00.000,-34.474,-122.922,585.678155,-0.062263,-0.010423,0.021626
21 Jan 2021 14:57:00.000,-38.208,-123.566,587.004496,-0.062194,-0.011046,0.022522
21 Jan 2021 14:58:00.000,-41.937,-124.251,588.373078,-0.062118,-0.011836,0.023033
21 Jan 2021 14:59:00.000,-45.662,-124.990,589.760551,-0.062034,-0.012846,0.023151
21 Jan 2021 15:00:00.000,-49.381,-125.799,591.143287,-0.061939,-0.014160,0.022875
21 Jan 2021 15:01:00.000,-53.094,-126.698,592.497775,-0.061831,-0.015901,0.022211
21 Jan 2021 15:02:00.000,-56.801,-127.719,593.801027,-0.061704,-0.018267,0.021170
21 Jan 2021 15:03:00.000,-60.498,-128.909,595.030960,-0.061547,-0.021585,0.019770
21 Jan 2021 15:04:00.000,-64.185,-130.340,596.166764,-0.061340,-0.026424,0.018037
21 Jan 2021 15:05:00.000,-67.857,-132.131,597.189253,-0.061048,-0.033855,0.015998
21 Jan 2021 15:06:00.000,-71.508,-134.496,598.081177,-0.060593,-0.046065,0.013691
21 Jan 2021 15:07:00.000,-75.122,-137.850,598.827506,-0.059796,-0.068067,0.011152
21 Jan 2021 15:08:00.000,-78.667,-143.111,599.415676,-0.058164,-0.113219,0.008426
21 Jan 2021 15:09:00.000,-82.053,-152.695,599.835796,-0.053974,-0.224419,0.005558
21 Jan 2021 15:10:00.000,-84.952,-174.173,600.080802,-0.039387,-0.547732,0.002597
21 Jan 2021 15:11:00.000,-86.073,138.626,600.146578,0.007930,-0.901335,-0.000408
21 Jan 2021 15:12:00.000,-84.259,98.373,600.032020,0.045486,-0.424789,-0.003406
21 Jan 2021 15:13:00.000,-81.162,81.466,599.739052,0.055587,-0.182532,-0.006346
21 Jan 2021 15:14:00.000,-77.717,73.468,599.272596,0.058745,-0.097221,-0.009180
21 Jan 2021 15:15:00.000,-74.148,68.868,598.640495,0.060064,-0.060635,-0.011860
21 Jan 2021 15:16:00.000,-70.522,65.843,597.853383,0.060739,-0.042082,-0.014340
21 Jan 2021 15:17:00.000,-66.865,63.662,596.924512,0.061139,-0.031492,-0.016579
21 Jan 2021 15:18:00.000,-63.188,61.985,595.869541,0.061402,-0.024915,-0.018538
21 Jan 2021 15:19:00.000,-59.498,60.628,594.706273,0.061593,-0.020566,-0.020183
21 Jan 2021 15:20:00.000,-55.797,59.490,593.454367,0.061741,-0.017549,-0.021488
21 Jan 2021 15:21:00.000,-52.089,58.506,592.135011,0.061862,-0.015378,-0.022428
21 Jan 2021 15:22:00.000,-48.374,57.634,590.770573,0.061966,-0.013768,-0.022988
21 Jan 2021 15:23:00.000,-44.654,56.846,589.384220,0.062057,-0.012547,-0.023158
21 Jan 2021 15:24:00.000,-40.928,56.123,587.999535,0.062139,-0.011603,-0.022933
21 Jan 2021 15:25:00.000,-37.197,55.449,586.640110,0.062213,-0.010863,-0.022317
21 Jan 2021 15:26:00.000,-33.462,54.816,585.329149,0.062281,-0.010277,-0.021320
21 Jan 2021 15:27:00.000,-29.724,54.214,584.089065,0.062341,-0.009811,-0.019957
21 Jan 2021 15:28:00.000,-25.981,53.637,582.941094,0.062395,-0.009438,-0.018253
21 Jan 2021 15:29:00.000,-22.236,53.080,581.904922,0.062443,-0.009142,-0.016236
21 Jan 2021 15:30:00.000,-18.488,52.538,580.998344,0.062484,-0.008909,-0.013940
21 Jan 2021 15:31:00.000,-14.738,52.010,580.236947,0.062517,-0.008730,-0.011404
21 Jan 2021 15:32:00.000,-10.986,51.490,579.633838,0.062544,-0.008597,-0.008671
21 Jan 2021 15:33:00.000,-7.233,50.977,579.199405,0.062563,-0.008507,-0.005789
21 Jan 2021 15:34:00.000,-3.479,50.468,578.941138,0.062574,-0.008454,-0.002807
21 Jan 2021 15:35:00.000,0.275,49.962,578.863490,0.062577,-0.008439,0.000223
21 Jan 2021 15:36:00.000,4.030,49.455,578.967802,0.062573,-0.008460,0.003249
21 Jan 2021 15:37:00.000,7.784,48.946,579.252272,0.062560,-0.008517,0.006220
21 Jan 2021 15:38:00.000,11.537,48.432,579.711997,0.062540,-0.008614,0.009083
21 Jan 2021 15:39:00.000,15.289,47.911,580.339051,0.062513,-0.008753,0.011789
21 Jan 2021 15:40:00.000,19.038,47.381,581.122634,0.062478,-0.008940,0.014293
21 Jan 2021 15:41:00.000,22.786,46.837,582.049261,0.062436,-0.009181,0.016550
21 Jan 2021 15:42:00.000,26.531,46.278,583.103002,0.062388,-0.009488,0.018524
21 Jan 2021 15:43:00.000,30.272,45.697,584.265763,0.062333,-0.009873,0.020179
21 Jan 2021 15:44:00.000,34.010,45.091,585.517610,0.062271,-0.010355,0.021489
21 Jan 2021 15:45:00.000,37.745,44.452,586.837109,0.062203,-0.010961,0.022431
21 Jan 2021 15:46:00.000,41.475,43.773,588.201707,0.062128,-0.011727,0.022990
21 Jan 2021 15:47:00.000,45.200,43.041,589.588118,0.062045,-0.012706,0.023158
21 Jan 2021 15:48:00.000,48.920,42.242,590.972726,0.061952,-0.013977,0.022931
21 Jan 2021 15:49:00.000,52.634,41.355,592.331984,0.061846,-0.015656,0.022314
21 Jan 2021 15:50:00.000,56.341,40.351,593.642818,0.061721,-0.017930,0.021319
21 Jan 2021 15:51:00.000,60.040,39.186,594.883010,0.061568,-0.021105,0.019963
21 Jan 2021 15:52:00.000,63.728,37.790,596.031577,0.061369,-0.025711,0.018269
21 Jan 2021 15:53:00.000,67.403,36.053,597.069110,0.061091,-0.032734,0.016267
21 Jan 2021 15:54:00.000,71.056,33.776,597.978104,0.060663,-0.044164,0.013990
21 Jan 2021 15:55:00.000,74.676,30.579,598.743239,0.059925,-0.064490,0.011478
21 Jan 2021 15:56:00.000,78.233,25.638,599.351633,0.058447,-0.105427,0.008773
21 Jan 2021 15:57:00.000,81.648,16.834,599.793054,0.054777,-0.203715,0.005920
21 Jan 2021 15:58:00.000,84.646,-2.385,600.060079,0.042475,-0.487695,0.002968
21 Jan 2021 15:59:00.000,86.105,-46.655,600.148223,-0.000668,-0.916168,-0.000034
21 Jan 2021 16:00:00.000,84.588,-90.336,600.056004,-0.042981,-0.477416,-0.003036
21 Jan 2021 16:01:00.000,81.574,-109.174,599.784972,-0.054911,-0.200231,-0.005986
21 Jan 2021 16:02:00.000,78.154,-117.846,599.339681,-0.058496,-0.104095,-0.008836
21 Jan 2021 16:03:00.000,74.595,-122.733,598.727617,-0.059948,-0.063870,-0.011537
21 Jan 2021 16:04:00.000,70.974,-125.902,597.959076,-0.060675,-0.043831,-0.014045
21 Jan 2021 16:05:00.000,67.320,-128.163,597.046996,-0.061098,-0.032537,-0.016315
21 Jan 2021 16:06:00.000,63.645,-129.891,596.006749,-0.061374,-0.025586,-0.018311
21 Jan 2021 16:07:00.000,59.956,-131.281,594.855888,-0.061572,-0.021020,-0.019997
21 Jan 2021 16:08:00.000,56.257,-132.442,593.613860,-0.061724,-0.017870,-0.021345
21 Jan 2021 16:09:00.000,52.550,-133.443,592.301681,-0.061848,-0.015612,-0.022332
21 Jan 2021 16:10:00.000,48.836,-134.327,590.941592,-0.061954,-0.013944,-0.022940
21 Jan 2021 16:11:00.000,45.116,-135.124,589.556682,-0.062047,-0.012681,-0.023158
21 Jan 2021 16:12:00.000,41.390,-135.855,588.170503,-0.062130,-0.011708,-0.022982
21 Jan 2021 16:13:00.000,37.660,-136.533,586.806670,-0.062205,-0.010946,-0.022414
