Time (UTCG),Lat (deg),Lon (deg),Alt (km),Lat Rate (deg/sec),Lon Rate (deg/sec),Alt Rate (km/sec)
10:00.0,56.236,66.429,593.606498,0.061725,-0.017855,0.021352
11:00.0,59.935,65.269,594.848991,0.061573,-0.020999,0.020006
12:00.0,63.624,63.881,596.000433,0.061376,-0.025554,0.018321
13:00.0,67.299,62.155,597.041368,0.0611,-0.032487,0.016328
14:00.0,70.953,59.898,597.954231,0.060678,-0.043747,0.014058
15:00.0,74.574,56.735,598.723637,0.059953,-0.063714,0.011552
16:00.0,78.133,51.863,599.336632,0.058508,-0.10376,0.008852
17:00.0,81.555,43.224,599.782906,0.054944,-0.199358,0.006003
18:00.0,84.574,24.481,600.054955,0.043108,-0.474839,0.003053
19:00.0,86.104,-19.048,600.148209,0.001007,-0.916037,0.000051
20:00.0,84.661,-63.465,600.0611,-0.042344,-0.490339,-0.002951
21:00.0,81.667,-82.782,599.795093,-0.054742,-0.204614,-0.005904
22:00.0,78.253,-91.621,599.354657,-0.058435,-0.105769,-0.008757
23:00.0,74.697,-96.576,598.747196,-0.05992,-0.064649,-0.011463
24:00.0,71.077,-99.78,597.982927,-0.060659,-0.044248,-0.013977
25:00.0,67.424,-102.061,597.074719,-0.061089,-0.032784,-0.016254
26:00.0,63.749,-103.801,596.037876,-0.061368,-0.025744,-0.018258
27:00.0,60.061,-105.198,594.889894,-0.061567,-0.021127,-0.019954
28:00.0,56.362,-106.364,593.650169,-0.06172,-0.017946,-0.021312
29:00.0,52.655,-107.369,592.339678,-0.061845,-0.015667,-0.022309
30:00.0,48.941,-108.256,590.980633,-0.061951,-0.013985,-0.022928
31:00.0,45.221,-109.056,589.596104,-0.062044,-0.012713,-0.023157
32:00.0,41.496,-109.788,588.209635,-0.062127,-0.011732,-0.022993
33:00.0,37.766,-110.468,586.844845,-0.062203,-0.010965,-0.022436
34:00.0,34.032,-111.107,585.525021,-0.062271,-0.010358,-0.021496
35:00.0,30.294,-111.713,584.272724,-0.062332,-0.009875,-0.020188
36:00.0,26.552,-112.294,583.109391,-0.062387,-0.00949,-0.018534
37:00.0,22.807,-112.853,582.05497,-0.062436,-0.009183,-0.016563
38:00.0,19.06,-113.397,581.127565,-0.062478,-0.008941,-0.014306
39:00.0,15.31,-113.928,580.343119,-0.062513,-0.008754,-0.011804
40:00.0,11.559,-114.448,579.715131,-0.06254,-0.008615,-0.009099
41:00.0,7.806,-114.962,579.25442,-0.06256,-0.008518,-0.006236
42:00.0,4.052,-115.471,578.968925,-0.062573,-0.00846,-0.003266
43:00.0,0.297,-115.978,578.86357,-0.062577,-0.008439,-0.00024
44:00.0,-3.458,-116.485,578.940173,-0.062574,-0.008454,0.00279
45:00.0,-7.212,-116.993,579.197412,-0.062563,-0.008506,0.005772
46:00.0,-10.965,-117.506,579.630851,-0.062544,-0.008597,0.008655
47:00.0,-14.717,-118.026,580.233018,-0.062517,-0.008729,0.011388
48:00.0,-18.467,-118.555,580.993539,-0.062484,-0.008908,0.013926
49:00.0,-22.215,-119.096,581.899325,-0.062443,-0.009141,0.016224
50:00.0,-25.96,-119.653,582.934801,-0.062396,-0.009436,0.018243
51:00.0,-29.702,-120.23,584.082185,-0.062341,-0.009808,0.019949
52:00.0,-33.441,-120.832,585.321799,-0.062281,-0.010274,0.021313
53:00.0,-37.176,-121.465,586.632416,-0.062214,-0.010859,0.022312
54:00.0,-40.906,-122.138,587.991628,-0.06214,-0.011598,0.02293
55:00.0,-44.632,-122.861,589.376235,-0.062058,-0.012541,0.023158
56:00.0,-48.353,-123.648,590.762646,-0.061967,-0.01376,0.022991
57:00.0,-52.068,-124.52,592.127277,-0.061863,-0.015367,0.022433
58:00.0,-55.776,-125.503,593.446956,-0.061742,-0.017535,0.021494
59:00.0,-59.476,-126.641,594.699312,-0.061594,-0.020545,0.020192
00:00.0,-63.167,-127.995,595.863147,-0.061404,-0.024885,0.018548
01:00.0,-66.843,-129.671,596.918794,-0.06114,-0.031445,0.016591
02:00.0,-70.501,-131.847,597.848436,-0.060742,-0.042004,0.014354
03:00.0,-74.127,-134.866,598.636403,-0.060069,-0.060492,0.011875
04:00.0,-77.697,-139.454,599.269428,-0.058756,-0.09692,0.009196
05:00.0,-81.143,-147.423,599.73686,-0.055616,-0.181767,0.006363
06:00.0,-84.243,-164.246,600.030843,-0.045592,-0.422506,0.003423
07:00.0,-86.07,155.665,600.146435,-0.008261,-0.900062,0.000425
08:00.0,-84.965,108.343,600.081694,0.039231,-0.550655,-0.00258
09:00.0,-82.072,86.753,599.837709,0.053933,-0.225447,-0.005541
10:00.0,-78.687,77.131,599.418579,0.05815,-0.113601,-0.00841
11:00.0,-75.142,71.854,598.831348,0.05979,-0.068241,-0.011137
12:00.0,-71.529,68.493,598.085895,0.060589,-0.046156,-0.013677
13:00.0,-67.878,66.124,597.194767,0.061046,-0.033909,-0.015986
14:00.0,-64.206,64.33,596.172981,0.061339,-0.026458,-0.018026
15:00.0,-60.519,62.897,595.037775,0.061546,-0.021608,-0.019761
16:00.0,-56.822,61.706,593.808325,0.061703,-0.018283,-0.021163
17:00.0,-53.116,60.684,592.505432,0.061831,-0.015913,-0.022206
18:00.0,-49.403,59.784,591.151173,0.061939,-0.014169,-0.022872
19:00.0,-45.683,58.976,589.768533,0.062033,-0.012853,-0.02315
20:00.0,-41.959,58.236,588.381019,0.062117,-0.011841,-0.023034
21:00.0,-38.229,57.55,587.012262,0.062194,-0.01105,-0.022526
22:00.0,-34.496,56.907,585.685613,0.062263,-0.010426,-0.021633
23:00.0,-30.758,56.297,584.423742,0.062325,-0.009929,-0.02037
24:00.0,-27.017,55.713,583.24825,0.062381,-0.009533,-0.018757
25:00.0,-23.272,55.151,582.179286,0.06243,-0.009217,-0.016824
26:00.0,-19.525,54.606,581.235203,0.062473,-0.008968,-0.014601
27:00.0,-15.776,54.074,580.432227,0.062509,-0.008775,-0.012127
28:00.0,-12.024,53.552,579.784176,0.062537,-0.00863,-0.009444
29:00.0,-8.271,53.037,579.302211,0.062558,-0.008528,-0.006598
30:00.0,-4.518,52.528,578.994639,0.062571,-0.008465,-0.003639
31:00.0,-0.763,52.021,578.866763,0.062577,-0.008439,-0.000617
32:00.0,2.992,51.514,578.92079,0.062575,-0.00845,0.002415
33:00.0,6.746,51.006,579.155787,0.062564,-0.008498,0.005406
34:00.0,10.499,50.494,579.567702,0.062547,-0.008583,0.008304
35:00.0,14.251,49.975,580.149433,0.062521,-0.00871,0.011059
36:00.0,18.001,49.448,580.890959,0.062488,-0.008883,0.013623
37:00.0,21.75,48.908,581.779513,0.062449,-0.009109,0.015953
38:00.0,25.495,48.353,582.799817,0.062402,-0.009396,0.018008
39:00.0,29.238,47.779,583.934345,0.062349,-0.009757,0.019755
40:00.0,32.977,47.181,585.163638,0.062289,-0.01021,0.021163
41:00.0,36.712,46.552,586.466639,0.062222,-0.010779,0.022209
42:00.0,40.443,45.884,587.821068,0.062149,-0.011496,0.022875
43:00.0,44.17,45.168,589.203802,0.062069,-0.01241,0.023151
44:00.0,47.891,44.39,590.591275,0.061979,-0.01359,0.023033
45:00.0,51.607,43.53,591.959881,0.061877,-0.015142,0.022523
46:00.0,55.316,42.562,593.286375,0.061758,-0.017227,0.021631
47:00.0,59.018,41.447,594.548266,0.061614,-0.020112,0.020373
48:00.0,62.709,40.124,595.724192,0.06143,-0.02425,0.01877
49:00.0,66.388,38.496,596.794275,0.061179,-0.030463,0.01685
50:00.0,70.048,36.395,597.740455,0.060802,-0.040375,0.014645
51:00.0,73.679,33.509,598.546778,0.060176,-0.057526,0.012194
52:00.0,77.258,29.18,599.199668,0.058979,-0.090749,0.009538
53:00.0,80.727,21.808,599.688139,0.056199,-0.166306,0.006721
54:00.0,83.896,6.661,600.003978,0.047674,-0.376396,0.003792
55:00.0,85.982,-29.827,600.141879,0.015185,-0.861489,0.000798
56:00.0,85.244,-79.378,600.099523,-0.035528,-0.616413,-0.002208
57:00.0,82.47,-103.545,599.877623,-0.052992,-0.249311,-0.005178
58:00.0,79.119,-114.055,599.479907,-0.05783,-0.12234,-0.008061
59:00.0,75.587,-119.687,598.913061,-0.059649,-0.072162,-0.010808
00:00.0,71.98,-123.22,598.186616,-0.060515,-0.048207,-0.013373
01:00.0,68.333,-125.683,597.312801,-0.061,-0.035104,-0.015713
02:00.0,64.663,-127.535,596.306337,-0.061308,-0.027211,-0.017788
03:00.0,60.978,-129.004,595.184203,-0.061523,-0.022111,-0.019563
04:00.0,57.281,-130.22,593.96535,-0.061686,-0.018635,-0.021008
05:00.0,53.576,-131.26,592.670395,-0.061816,-0.016168,-0.022096
06:00.0,49.864,-132.173,591.321277,-0.061926,-0.014359,-0.02281
07:00.0,46.145,-132.992,589.940889,-0.062022,-0.012998,-0.023137
08:00.0,42.421,-133.739,588.552694,-0.062107,-0.011953,-0.02307
09:00.0,38.693,-134.431,587.18033,-0.062185,-0.011139,-0.02261
10:00.0,34.959,-135.079,585.847204,-0.062254,-0.010496,-0.021764
11:00.0,31.222,-135.693,584.576094,-0.062318,-0.009985,-0.020546
12:00.0,27.481,-136.28,583.388752,-0.062374,-0.009577,-0.018976
13:00.0,23.737,-136.844,582.30553,-0.062425,-0.009253,-0.01708
14:00.0,19.99,-137.391,581.345019,-0.062468,-0.008996,-0.014891
15:00.0,16.241,-137.925,580.523726,-0.062505,-0.008796,-0.012446
16:00.0,12.49,-138.448,579.855783,-0.062534,-0.008645,-0.009787
17:00.0,8.737,-138.963,579.352693,-0.062556,-0.008538,-0.006959
18:00.0,4.984,-139.473,579.023125,-0.06257,-0.008471,-0.004011
19:00.0,1.229,-139.98,578.872762,-0.062577,-0.008441,-0.000994
20:00.0,-2.526,-140.487,578.904199,-0.062575,-0.008447,0.00204
21:00.0,-6.28,-140.995,579.116891,-0.062566,-0.00849,0.005039
22:00.0,-10.033,-141.506,579.507173,-0.062549,-0.00857,0.007951
23:00.0,-13.786,-142.024,580.068313,-0.062525,-0.008692,0.010726
24:00.0,-17.536,-142.55,580.790645,-0.062493,-0.008859,0.013317
25:00.0,-21.285,-143.088,581.661733,-0.062454,-0.009077,0.015678
26:00.0,-25.03,-143.641,582.666594,-0.062408,-0.009356,0.017769
27:00.0,-28.773,-144.212,583.787967,-0.062356,-0.009708,0.019556
28:00.0,-32.513,-144.807,585.006612,-0.062297,-0.010149,0.021007
29:00.0,-36.249,-145.432,586.301655,-0.062231,-0.010701,0.022099
30:00.0,-39.981,-146.094,587.650944,-0.062159,-0.011398,0.022813
31:00.0,-43.708,-146.804,589.031441,-0.062079,-0.012284,0.023138
32:00.0,-47.43,-147.574,590.419611,-0.06199,-0.013426,0.023069
33:00.0,-51.146,-148.422,591.791834,-0.06189,-0.014924,0.022607
34:00.0,-54.856,-149.375,593.124796,-0.061774,-0.016932,0.021762
35:00.0,-58.559,-150.469,594.395893,-0.061634,-0.019698,0.020548
36:00.0,-62.252,-151.762,595.583603,-0.061456,-0.023645,0.018986
37:00.0,-65.932,-153.345,596.667845,-0.061215,-0.029535,0.017104
38:00.0,-69.595,-155.374,597.630316,-0.060859,-0.038853,0.014933
39:00.0,-73.231,-158.137,598.454786,-0.060275,-0.05479,0.012511
40:00.0,-76.818,-162.229,599.127372,-0.059181,-0.085163,0.009877
41:00.0,-80.306,-169.069,599.636754,-0.05671,-0.152672,0.007078
42:00.0,-83.534,177.247,599.974369,-0.049423,-0.336075,0.00416
43:00.0,-85.845,144.326,600.134542,-0.021554,-0.805901,0.001172
44:00.0,-85.493,93.405,600.114582,0.031155,-0.685681,-0.001836
45:00.0,-82.861,66.348,599.914826,0.051892,-0.276707,-0.004813
46:00.0,-79.548,54.828,599.538628,0.057471,-0.132124,-0.007709
47:00.0,-76.031,48.802,598.992312,0.059494,-0.076453,-0.010476
48:00.0,-72.43,45.083,598.285064,0.060434,-0.050415,-0.013066
49:00.0,-68.787,42.519,597.428789,0.060952,-0.036375,-0.015436
50:00.0,-65.119,40.607,596.43791,0.061276,-0.028006,-0.017546
51:00.0,-61.436,39.099,595.329139,0.0615,-0.022639,-0.01936
52:00.0,-57.741,37.856,594.121201,0.061667,-0.019003,-0.020847
53:00.0,-54.036,36.797,592.834523,0.061801,-0.016433,-0.021981
54:00.0,-50.325,35.87,591.490899,0.061913,-0.014556,-0.022743
55:00.0,-46.607,35.041,590.113125,0.062011,-0.013147,-0.023118
56:00.0,-42.884,34.286,588.724614,0.062097,-0.012069,-0.0231
57:00.0,-39.156,33.588,587.349004,0.062175,-0.011229,-0.022688
58:00.0,-35.423,32.935,586.009753,0.062246,-0.010568,-0.02189
59:00.0,-31.686,32.317,584.729739,0.06231,-0.010042,-0.020717
00:00.0,-27.946,31.728,583.530862,0.062368,-0.009623,-0.019189
01:00.0,-24.202,31.161,582.433667,0.062419,-0.009289,-0.017332
02:00.0,-20.456,30.612,581.456982,0.062463,-0.009024,-0.015177
03:00.0,-16.707,30.077,580.617591,0.062501,-0.008818,-0.012762
04:00.0,-12.956,29.553,579.929934,0.062531,-0.008661,-0.010127
05:00.0,-9.203,29.037,579.405852,0.062554,-0.008549,-0.007317
06:00.0,-5.449,28.526,579.054376,0.062569,-0.008477,-0.004382
07:00.0,-1.695,28.019,578.881566,0.062576,-0.008442,-0.00137
08:00.0,2.06,27.512,578.890403,0.062576,-0.008444,0.001665
09:00.0,5.814,27.005,579.080735,0.062568,-0.008482,0.004671
10:00.0,9.567,26.494,579.449279,0.062552,-0.008558,0.007596
11:00.0,13.32,25.977,579.98968,0.062528,-0.008675,0.010391
12:00.0,17.071,25.452,580.692627,0.062497,-0.008836,0.013007
13:00.0,20.819,24.915,581.546016,0.062459,-0.009047,0.015399
14:00.0,24.566,24.365,582.535168,0.062414,-0.009318,0.017526
15:00.0,28.309,23.796,583.643088,0.062362,-0.00966,0.019352
16:00.0,32.049,23.204,584.850765,0.062304,-0.010088,0.020846
17:00.0,35.785,22.583,586.137507,0.06224,-0.010626,0.021984
18:00.0,39.518,21.926,587.481301,0.062168,-0.011302,0.022745
19:00.0,43.245,21.223,588.859197,0.062089,-0.012162,0.023119
20:00.0,46.968,20.462,590.247702,0.062002,-0.013268,0.023099
21:00.0,50.685,19.624,591.62318,0.061903,-0.014714,0.022686
22:00.0,54.396,18.686,592.962263,0.061789,-0.016648,0.021887
23:00.0,58.1,17.612,594.242234,0.061653,-0.019301,0.020718
24:00.0,61.794,16.348,595.441417,0.061481,-0.02307,0.019198
25:00.0,65.476,14.808,596.539536,0.06125,-0.028659,0.017354
26:00.0,69.142,12.846,597.518047,0.060912,-0.037428,0.015217
27:00.0,72.782,10.198,598.360451,0.060367,-0.052261,0.012824
28:00.0,76.377,6.322,599.052558,0.059363,-0.080095,0.010214
29:00.0,79.882,-0.042,599.58272,0.057158,-0.140607,0.007433
30:00.0,83.16,-12.448,599.942022,0.050898,-0.300955,0.004527
31:00.0,85.663,-41.977,600.124427,0.02723,-0.74011,0.001545
32:00.0,85.706,-93.293,600.126868,-0.026056,-0.754983,-0.001463
33:00.0,83.242,-123.541,599.949306,-0.050597,-0.308199,-0.004447
34:00.0,79.975,-136.212,599.594724,-0.057065,-0.143115,-0.007356
35:00.0,76.473,-142.675,599.06908,-0.059325,-0.081159,-0.010141
36:00.0,72.88,-146.596,598.381214,-0.060348,-0.052796,-0.012756
37:00.0,69.241,-149.269,597.542701,-0.060901,-0.037731,-0.015156
38:00.0,65.576,-151.245,596.567665,-0.061242,-0.028846,-0.0173
39:00.0,61.894,-152.795,595.472547,-0.061476,-0.023193,-0.019153
40:00.0,58.2,-154.065,594.275838,-0.061649,-0.019386,-0.020681
41:00.0,54.497,-155.143,592.997773,-0.061786,-0.016709,-0.02186
42:00.0,50.786,-156.084,591.659995,-0.0619,-0.01476,-0.022669
43:00.0,47.069,-156.924,590.285196,-0.061999,-0.013302,-0.023093
44:00.0,43.346,-157.687,588.896733,-0.062087,-0.012188,-0.023124
45:00.0,39.619,-158.392,587.518239,-0.062166,-0.011323,-0.022761
46:00.0,35.886,-159.05,586.173217,-0.062238,-0.010642,-0.022009
47:00.0,32.15,-159.672,584.884636,-0.062303,-0.010101,-0.020882
48:00.0,28.41,-160.264,583.674541,-0.062361,-0.00967,-0.019397
49:00.0,24.667,-160.834,582.563663,-0.062413,-0.009326,-0.017579
50:00.0,20.921,-161.385,581.571064,-0.062458,-0.009054,-0.01546
51:00.0,17.172,-161.921,580.713797,-0.062496,-0.008841,-0.013075
52:00.0,13.421,-162.447,580.006609,-0.062527,-0.008678,-0.010464
53:00.0,9.669,-162.964,579.461674,-0.062551,-0.008561,-0.007674
54:00.0,5.915,-163.475,579.088383,-0.062567,-0.008484,-0.004751
55:00.0,2.161,-163.982,578.893172,-0.062576,-0.008445,-0.001746
56:00.0,-1.594,-164.489,578.879408,-0.062576,-0.008442,0.001288
57:00.0,-5.348,-164.996,579.047328,-0.062569,-0.008476,0.004301
58:00.0,-9.102,-165.507,579.394036,-0.062554,-0.008547,0.007239
59:00.0,-12.854,-166.023,579.913554,-0.062531,-0.008658,0.010053
00:00.0,-16.605,-166.547,580.596929,-0.062501,-0.008813,0.012693
01:00.0,-20.354,-167.081,581.432393,-0.062464,-0.009018,0.015115
02:00.0,-24.101,-167.63,582.405574,-0.06242,-0.009281,0.017277
03:00.0,-27.845,-168.196,583.499748,-0.062369,-0.009613,0.019143
04:00.0,-31.585,-168.785,584.696137,-0.062312,-0.01003,0.02068
05:00.0,-35.322,-169.402,585.974239,-0.062248,-0.010552,0.021863
06:00.0,-39.055,-170.054,587.312184,-0.062177,-0.011209,0.022672
07:00.0,-42.783,-170.751,588.687117,-0.0621,-0.012043,0.023094
08:00.0,-46.506,-171.504,590.07559,-0.062013,-0.013114,0.023123
09:00.0,-50.224,-172.331,591.453966,-0.061916,-0.014512,0.022758
10:00.0,-53.936,-173.255,592.798817,-0.061805,-0.016374,0.022007
11:00.0,-57.64,-174.309,594.087328,-0.061671,-0.018921,0.020883
12:00.0,-61.336,-175.546,595.297672,-0.061505,-0.022522,0.019405
13:00.0,-65.02,-177.046,596.409381,-0.061283,-0.027829,0.0176
14:00.0,-68.688,-178.944,597.403679,-0.060963,-0.036091,0.015497
15:00.0,-72.332,178.514,598.263798,-0.060452,-0.049919,0.013133
16:00.0,-75.934,174.837,598.975246,-0.059529,-0.075484,0.010548
17:00.0,-79.455,168.9,599.52605,-0.057553,-0.129895,0.007786
18:00.0,-82.776,157.613,599.906947,-0.052147,-0.270407,0.004893
19:00.0,-85.441,131.212,600.111535,-0.032169,-0.670431,0.001917
20:00.0,-85.879,80.509,600.136378,0.020221,-0.819125,-0.00109
21:00.0,-83.614,46.822,599.981057,0.049067,-0.3444,-0.00408
22:00.0,-80.398,32.835,599.648182,0.056604,-0.155502,-0.007001
23:00.0,-76.914,25.884,599.143347,0.059138,-0.086335,-0.009804
24:00.0,-73.329,21.742,598.47504,0.060255,-0.055368,-0.012442
25:00.0,-69.694,18.953,597.654507,0.060847,-0.039176,-0.014871
26:00.0,-66.032,16.909,596.695567,0.061207,-0.029733,-0.017049
27:00.0,-62.351,15.316,595.614388,0.061451,-0.023774,-0.01894
28:00.0,-58.659,14.017,594.429221,0.06163,-0.019787,-0.02051
29:00.0,-54.957,12.918,593.160103,0.06177,-0.016995,-0.021734
30:00.0,-51.247,11.962,591.82852,0.061887,-0.014971,-0.022589
31:00.0,-47.531,11.112,590.457056,0.061988,-0.013462,-0.023061
32:00.0,-43.809,10.34,589.069006,0.062077,-0.012311,-0.023141
33:00.0,-40.081,9.629,587.687991,0.062157,-0.011419,-0.022827
34:00.0,-36.35,8.966,586.337551,0.062229,-0.010718,-0.022123
35:00.0,-32.614,8.34,585.040744,0.062295,-0.010162,-0.021042
36:00.0,-28.875,7.744,583.81975,0.062354,-0.009719,-0.0196
37:00.0,-25.132,7.172,582.695484,0.062407,-0.009365,-0.017822
38:00.0,-21.386,6.619,581.687234,0.062453,-0.009084,-0.015738
39:00.0,-17.638,6.081,580.812319,0.062492,-0.008864,-0.013384
40:00.0,-13.887,5.554,580.085786,0.062524,-0.008696,-0.010799
41:00.0,-10.135,5.036,579.520144,0.062549,-0.008573,-0.008028
42:00.0,-6.381,4.524,579.125137,0.062566,-0.008491,-0.005119
43:00.0,-2.627,4.016,578.907577,0.062575,-0.008448,-0.002122
44:00.0,1.127,3.51,578.871215,0.062577,-0.00844,0.000912
45:00.0,4.882,3.003,579.016679,0.06257,-0.008469,0.00393
46:00.0,8.636,2.493,579.341459,0.062556,-0.008536,0.00688
47:00.0,12.389,1.978,579.839955,0.062535,-0.008642,0.009712
48:00.0,16.14,1.455,580.503577,0.062506,-0.008791,0.012377
49:00.0,19.889,0.922,581.320895,0.062469,-0.00899,0.014828
50:00.0,23.636,0.375,582.277846,0.062426,-0.009245,0.017025
51:00.0,27.38,-0.189,583.357984,0.062376,-0.009568,0.018929
52:00.0,31.121,-0.775,584.54277,0.062319,-0.009973,0.020508
53:00.0,34.858,-1.388,585.811894,0.062256,-0.010481,0.021736
54:00.0,38.592,-2.035,587.143638,0.062187,-0.011119,0.022592
55:00.0,42.32,-2.725,588.515246,0.06211,-0.011928,0.023063
56:00.0,46.045,-3.471,589.903323,0.062025,-0.012966,0.023141
57:00.0,49.763,-4.287,591.284233,0.061929,-0.014317,0.022824
58:00.0,53.476,-5.198,592.634502,0.061819,-0.016112,0.022121
59:00.0,57.181,-6.234,593.931216,0.061689,-0.018558,0.021042
00:00.0,60.878,-7.444,595.152406,0.061528,-0.021999,0.019607
01:00.0,64.563,-8.905,596.277415,0.061315,-0.027044,0.017841
02:00.0,68.234,-10.744,597.287242,0.06101,-0.034837,0.015773
03:00.0,71.881,-13.186,598.164851,0.060531,-0.047747,0.01344
04:00.0,75.49,-16.681,598.895455,0.059681,-0.071277,0.01088
05:00.0,79.025,-22.233,599.466759,0.057903,-0.120351,0.008137
06:00.0,82.384,-32.539,599.869152,0.05321,-0.243827,0.005257
07:00.0,85.185,-56.117,600.095871,0.036389,-0.601689,0.002289
08:00.0,86.006,-105.25,600.143108,-0.013717,-0.87157,-0.000717
09:00.0,83.973,-142.526,600.010068,-0.04725,-0.385936,-0.003711
10:00.0,80.818,-158.019,599.698987,-0.056079,-0.169512,-0.006643
11:00.0,77.354,-165.516,599.215092,-0.058932,-0.092042,-0.009464
12:00.0,73.777,-169.899,598.566519,-0.060154,-0.058152,-0.012125
13:00.0,70.147,-172.814,597.764179,-0.06079,-0.040721,-0.014582
14:00.0,66.487,-174.93,596.821584,-0.06117,-0.030673,-0.016794
15:00.0,62.809,-176.568,595.754624,-0.061425,-0.024385,-0.018722
16:00.0,59.118,-177.898,594.581308,-0.06161,-0.020205,-0.020334
17:00.0,55.417,-179.018,593.321468,-0.061754,-0.017293,-0.021602
18:00.0,51.708,-179.989,591.99643,-0.061874,-0.01519,-0.022504
19:00.0,47.992,179.148,590.62866,-0.061976,-0.013627,-0.023024
20:00.0,44.271,178.368,589.241388,-0.062066,-0.012438,-0.023153
21:00.0,40.544,177.65,587.858215,-0.062147,-0.011518,-0.022887
22:00.0,36.813,176.982,586.502713,-0.062221,-0.010796,-0.022232
23:00.0,33.078,176.352,585.198022,-0.062287,-0.010224,-0.021196
24:00.0,29.339,175.753,583.966452,-0.062347,-0.009768,-0.019798
25:00.0,25.596,175.178,582.829095,-0.0624,-0.009405,-0.01806
26:00.0,21.851,174.623,581.805461,-0.062447,-0.009116,-0.016012
27:00.0,18.103,174.083,580.913129,-0.062487,-0.008889,-0.013689
28:00.0,14.353,173.555,580.167446,-0.06252,-0.008714,-0.011131
29:00.0,10.601,173.036,579.581246,-0.062546,-0.008586,-0.008381
30:00.0,6.847,172.524,579.164629,-0.062564,-0.008499,-0.005486
31:00.0,3.093,172.015,578.924778,-0.062574,-0.008451,-0.002497
32:00.0,-0.661,171.509,578.865828,-0.062577,-0.008439,0.000535
33:00.0,-4.416,171.002,578.988796,-0.062572,-0.008464,0.003558
34:00.0,-8.17,170.492,579.291562,-0.062559,-0.008525,0.00652
35:00.0,-11.923,169.978,579.768905,-0.062538,-0.008626,0.009369
36:00.0,-15.674,169.456,580.412596,-0.06251,-0.00877,0.012057
37:00.0,-19.424,168.925,581.21155,-0.062474,-0.008962,0.014537
38:00.0,-23.171,168.38,582.152019,-0.062432,-0.00921,0.016767
39:00.0,-26.916,167.818,583.217836,-0.062382,-0.009523,0.018709
40:00.0,-30.657,167.235,584.390703,-0.062327,-0.009917,0.02033
