                                                                              12 Jul 2021 13:31:38
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Cubesat-To-Place-UMaine:  Access Summary Report


Cubesat-To-UMaine
-----------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                     104    18 Nov 2024 19:13:37.935    18 Nov 2024 19:22:46.670           548.735
                     105    19 Nov 2024 02:58:18.948    19 Nov 2024 03:04:44.887           385.939
                     106    19 Nov 2024 04:30:18.412    19 Nov 2024 04:42:53.270           754.858
                     107    19 Nov 2024 06:07:18.400    19 Nov 2024 06:18:44.551           686.151
                     108    19 Nov 2024 16:12:54.432    19 Nov 2024 16:23:42.739           648.307
                     109    19 Nov 2024 17:48:30.459    19 Nov 2024 18:01:16.806           766.347
                     110    19 Nov 2024 19:26:13.168    19 Nov 2024 19:34:01.566           468.398
                     111    20 Nov 2024 03:09:22.016    20 Nov 2024 03:17:28.877           486.860
                     112    20 Nov 2024 04:42:17.446    20 Nov 2024 04:55:06.014           768.569
                     113    20 Nov 2024 06:20:00.815    20 Nov 2024 06:30:37.706           636.891
                     114    20 Nov 2024 16:24:48.623    20 Nov 2024 16:36:23.330           694.707
                     115    20 Nov 2024 18:00:43.647    20 Nov 2024 18:13:14.690           751.043
                     116    20 Nov 2024 19:39:00.437    20 Nov 2024 19:45:00.558           360.121
                     117    21 Nov 2024 03:20:39.410    21 Nov 2024 03:30:02.402           562.992
                     118    21 Nov 2024 04:54:21.958    21 Nov 2024 05:07:16.642           774.684
                     119    21 Nov 2024 06:32:53.356    21 Nov 2024 06:42:24.586           571.230
                     120    21 Nov 2024 16:36:47.076    21 Nov 2024 16:48:55.993           728.917
                     121    21 Nov 2024 18:12:59.071    21 Nov 2024 18:25:06.937           727.866
                     122    21 Nov 2024 19:52:21.073    21 Nov 2024 19:55:22.219           181.146
                     123    22 Nov 2024 03:32:06.775    22 Nov 2024 03:42:29.707           622.932
                     124    22 Nov 2024 05:06:31.981    22 Nov 2024 05:19:25.124           773.143
                     125    22 Nov 2024 06:45:59.684    22 Nov 2024 06:54:01.745           482.061
                     126    22 Nov 2024 15:15:57.426    22 Nov 2024 15:19:25.323           207.897
                     127    22 Nov 2024 16:48:48.878    22 Nov 2024 17:01:21.769           752.891
                     128    22 Nov 2024 18:25:16.951    22 Nov 2024 18:36:53.275           696.324
                     129    23 Nov 2024 03:43:42.111    23 Nov 2024 03:54:52.702           670.590
                     130    23 Nov 2024 05:18:47.651    23 Nov 2024 05:31:31.337           763.686
                     131    23 Nov 2024 06:59:28.967    23 Nov 2024 07:05:20.245           351.278
                     132    23 Nov 2024 15:26:45.265    23 Nov 2024 15:33:28.253           402.987
                     133    23 Nov 2024 17:00:53.462    23 Nov 2024 17:13:41.306           767.844
                     134    23 Nov 2024 18:37:37.702    23 Nov 2024 18:48:33.213           655.511
                     135    24 Nov 2024 03:55:24.312    24 Nov 2024 04:07:12.410           708.098
                     136    24 Nov 2024 05:31:09.261    24 Nov 2024 05:43:35.024           745.763
                     137    24 Nov 2024 15:38:11.923    24 Nov 2024 15:46:47.874           515.951
                     138    24 Nov 2024 17:13:00.477    24 Nov 2024 17:25:55.019           774.541
                     139    24 Nov 2024 18:50:02.037    24 Nov 2024 19:00:05.977           603.940
                     140    25 Nov 2024 02:36:18.980    25 Nov 2024 02:40:37.113           258.132
                     141    25 Nov 2024 04:07:12.715    25 Nov 2024 04:19:29.411           736.696
                     142    25 Nov 2024 05:43:37.301    25 Nov 2024 05:55:35.766           718.465
                     143    25 Nov 2024 15:49:52.982    25 Nov 2024 15:59:48.884           595.902
                     144    25 Nov 2024 17:25:09.703    25 Nov 2024 17:38:03.150           773.447
                     145    25 Nov 2024 19:02:31.197    25 Nov 2024 19:11:30.217           539.019
                     146    26 Nov 2024 02:46:59.161    26 Nov 2024 02:53:40.587           401.426
                     147    26 Nov 2024 04:19:06.914    26 Nov 2024 04:31:44.051           757.137
                     148    26 Nov 2024 05:56:12.532    26 Nov 2024 06:07:32.903           680.371
                     149    26 Nov 2024 16:01:42.276    26 Nov 2024 16:12:37.671           655.395
                     150    26 Nov 2024 17:37:21.062    26 Nov 2024 17:50:05.792           764.730
                     151    26 Nov 2024 19:15:07.644    26 Nov 2024 19:22:43.391           455.747
                     152    27 Nov 2024 02:58:04.581    27 Nov 2024 03:06:22.765           498.185
                     153    27 Nov 2024 04:31:06.685    27 Nov 2024 04:43:56.510           769.825
                     154    27 Nov 2024 06:08:56.169    27 Nov 2024 06:19:25.342           629.173
                     155    27 Nov 2024 16:13:37.120    27 Nov 2024 16:25:17.114           699.994
                     156    27 Nov 2024 17:49:34.547    27 Nov 2024 18:02:02.922           748.375
                     157    27 Nov 2024 19:27:57.382    27 Nov 2024 19:33:39.388           342.006
                     158    28 Nov 2024 03:09:23.478    28 Nov 2024 03:18:55.296           571.817
                     159    28 Nov 2024 04:43:11.939    28 Nov 2024 04:56:06.859           774.920
                     160    28 Nov 2024 06:21:50.284    28 Nov 2024 06:31:11.190           560.906
                     161    28 Nov 2024 16:25:36.078    28 Nov 2024 16:37:48.800           732.722
                     162    28 Nov 2024 18:01:50.290    28 Nov 2024 18:13:54.400           724.110
                     163    28 Nov 2024 19:41:30.003    28 Nov 2024 19:43:48.527           138.525
                     164    29 Nov 2024 03:20:51.995    29 Nov 2024 03:31:21.947           629.952
