                                                                              29 Jul 2021 11:15:21
FOR UNFUNDED EDUCATIONAL USE ONLY
Place-UniSMaine-To-Satellite-Cubesat:  Access Summary Report


UniSMaine-To-Cubesat
--------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                     118    21 Oct 2024 18:21:21.128    21 Oct 2024 18:34:15.081           773.952
                     119    21 Oct 2024 19:58:24.984    21 Oct 2024 20:08:23.751           598.767
                     120    22 Oct 2024 03:45:02.653    22 Oct 2024 03:47:25.405           142.751
                     121    22 Oct 2024 05:14:58.522    22 Oct 2024 05:27:08.229           729.708
                     122    22 Oct 2024 06:51:15.058    22 Oct 2024 07:03:16.710           721.652
                     123    22 Oct 2024 16:58:20.798    22 Oct 2024 17:08:01.785           580.987
                     124    22 Oct 2024 18:33:30.099    22 Oct 2024 18:46:23.479           773.380
                     125    22 Oct 2024 20:10:55.826    22 Oct 2024 20:19:46.207           530.380
                     126    23 Oct 2024 03:55:10.965    23 Oct 2024 04:00:59.415           348.450
                     127    23 Oct 2024 05:26:51.037    23 Oct 2024 05:39:23.688           752.651
                     128    23 Oct 2024 07:03:49.629    23 Oct 2024 07:15:13.561           683.932
                     129    23 Oct 2024 17:10:07.658    23 Oct 2024 17:20:52.990           645.332
                     130    23 Oct 2024 18:45:41.372    23 Oct 2024 18:58:26.215           764.842
                     131    23 Oct 2024 20:23:35.049    23 Oct 2024 20:30:56.451           441.402
                     132    24 Oct 2024 04:06:06.768    24 Oct 2024 04:13:49.984           463.216
                     133    24 Oct 2024 05:38:49.358    24 Oct 2024 05:51:36.752           767.395
                     134    24 Oct 2024 07:16:32.750    24 Oct 2024 07:27:05.542           632.791
                     135    24 Oct 2024 17:22:00.817    24 Oct 2024 17:33:34.101           693.284
                     136    24 Oct 2024 18:57:54.954    24 Oct 2024 19:10:23.273           748.320
                     137    24 Oct 2024 20:36:30.531    24 Oct 2024 20:41:46.470           315.939
                     138    25 Oct 2024 04:17:20.112    25 Oct 2024 04:26:26.953           546.842
                     139    25 Oct 2024 05:50:53.336    25 Oct 2024 06:03:47.522           774.185
                     140    25 Oct 2024 07:29:26.550    25 Oct 2024 07:38:50.682           564.132
                     141    25 Oct 2024 17:33:58.567    25 Oct 2024 17:46:06.982           728.415
                     142    25 Oct 2024 19:10:10.978    25 Oct 2024 19:22:14.478           723.500
                     143    26 Oct 2024 04:28:44.776    26 Oct 2024 04:38:56.422           611.647
                     144    26 Oct 2024 06:03:02.981    26 Oct 2024 06:15:55.988           773.007
                     145    26 Oct 2024 07:42:35.231    26 Oct 2024 07:50:24.991           469.761
                     146    26 Oct 2024 16:13:34.966    26 Oct 2024 16:16:13.318           158.352
                     147    26 Oct 2024 17:45:59.902    26 Oct 2024 17:58:32.753           752.851
                     148    26 Oct 2024 19:22:29.718    26 Oct 2024 19:33:59.482           689.764
                     149    27 Oct 2024 04:40:18.148    27 Oct 2024 04:51:20.892           662.745
                     150    27 Oct 2024 06:15:18.430    27 Oct 2024 06:28:02.017           763.587
                     151    27 Oct 2024 07:56:10.069    27 Oct 2024 08:01:37.446           327.378
                     152    27 Oct 2024 16:24:06.104    27 Oct 2024 16:30:32.408           386.305
                     153    27 Oct 2024 17:58:04.213    27 Oct 2024 18:10:52.108           767.895
                     154    27 Oct 2024 19:34:51.688    27 Oct 2024 19:45:37.705           646.017
                     155    28 Oct 2024 04:51:58.862    28 Oct 2024 05:03:41.635           702.773
                     156    28 Oct 2024 06:27:39.997    28 Oct 2024 06:40:05.333           745.337
                     157    28 Oct 2024 16:35:28.610    28 Oct 2024 16:43:55.626           507.015
                     158    28 Oct 2024 18:10:11.121    28 Oct 2024 18:23:05.479           774.358
                     159    28 Oct 2024 19:47:17.759    28 Oct 2024 19:57:08.184           590.425
                     160    29 Oct 2024 03:33:29.181    29 Oct 2024 03:36:34.097           184.916
                     161    29 Oct 2024 05:03:46.120    29 Oct 2024 05:15:59.366           733.246
                     162    29 Oct 2024 06:40:08.181    29 Oct 2024 06:52:05.498           717.317
                     163    29 Oct 2024 16:47:07.440    29 Oct 2024 16:56:58.319           590.879
                     164    29 Oct 2024 18:22:20.417    29 Oct 2024 18:35:13.108           772.691
                     165    29 Oct 2024 19:59:49.524    29 Oct 2024 20:08:29.218           519.694
                     166    30 Oct 2024 03:43:49.875    30 Oct 2024 03:49:56.282           366.406
                     167    30 Oct 2024 05:15:39.421    30 Oct 2024 05:28:14.502           755.082
                     168    30 Oct 2024 06:52:43.815    30 Oct 2024 07:04:01.783           677.968
                     169    30 Oct 2024 16:58:55.302    30 Oct 2024 17:09:48.009           652.707
                     170    30 Oct 2024 18:34:32.008    30 Oct 2024 18:47:15.082           763.074
                     171    30 Oct 2024 20:12:30.301    30 Oct 2024 20:19:37.385           427.084
                     172    31 Oct 2024 03:54:48.676    31 Oct 2024 04:02:44.398           475.721
                     173    31 Oct 2024 05:27:38.502    31 Oct 2024 05:40:27.261           768.759
                     174    31 Oct 2024 07:05:28.210    31 Oct 2024 07:15:52.992           624.782
                     175    31 Oct 2024 17:10:49.177    31 Oct 2024 17:22:27.915           698.739
                     176    31 Oct 2024 18:46:45.918    31 Oct 2024 18:59:11.368           745.450
                     177    31 Oct 2024 20:25:29.461    31 Oct 2024 20:30:23.190           293.729
                     178     1 Nov 2024 04:06:03.760     1 Nov 2024 04:15:20.149           556.389
                     179     1 Nov 2024 05:39:43.241     1 Nov 2024 05:52:37.737           774.497
                     180     1 Nov 2024 07:18:23.683     1 Nov 2024 07:27:37.001           553.317
                     181     1 Nov 2024 17:22:47.462     1 Nov 2024 17:34:59.784           732.322
