"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Feb 2025 15:34:49.056,0.000,0.437508,-153.633,-139.357540,20.000000,94.966354,19.200,52.1333,55.1436,1.000000e-30
3 Feb 2025 15:35:04.010,0.000,0.437507,-153.374,-139.098351,20.000000,95.225542,19.200,52.3925,55.4028,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Feb 2025 13:41:23.862,0.000,0.437510,-153.631,-139.355982,20.000000,94.967911,19.200,52.1349,55.1452,1.000000e-30
4 Feb 2025 13:41:25.408,0.000,0.437510,-153.596,-139.320429,20.000000,95.003465,19.200,52.1705,55.1808,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Feb 2025 15:15:42.081,0.000,0.437509,-153.634,-139.358947,20.000000,94.964946,19.200,52.1319,55.1422,1.000000e-30
4 Feb 2025 15:16:09.796,0.000,0.437508,-153.074,-138.798716,20.000000,95.525178,19.200,52.6922,55.7025,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Feb 2025 14:56:42.767,0.000,0.437510,-153.635,-139.359512,20.000000,94.964381,19.200,52.1314,55.1417,1.000000e-30
5 Feb 2025 14:57:15.582,0.000,0.437509,-152.900,-138.624476,20.000000,95.699417,19.200,52.8664,55.8767,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Feb 2025 14:37:49.139,0.000,0.437510,-153.635,-139.359549,20.000000,94.964344,19.200,52.1313,55.1416,1.000000e-30
6 Feb 2025 14:38:21.368,0.000,0.437510,-152.868,-138.592912,20.000000,95.730982,19.200,52.8980,55.9083,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Feb 2025 14:19:00.370,0.000,0.437510,-153.634,-139.358863,20.000000,94.965030,19.200,52.1320,55.1423,1.000000e-30
7 Feb 2025 14:19:27.153,0.000,0.437510,-152.983,-138.707318,20.000000,95.616576,19.200,52.7836,55.7939,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Feb 2025 14:00:16.227,0.000,0.437510,-153.633,-139.357686,20.000000,94.966208,19.200,52.1332,55.1435,1.000000e-30
8 Feb 2025 14:00:32.939,0.000,0.437510,-153.231,-138.955977,20.000000,95.367916,19.200,52.5349,55.5452,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
8 Feb 2025 15:35:02.588,0.000,0.437508,-153.633,-139.357533,20.000000,94.966360,19.200,52.1333,55.1436,1.000000e-30
8 Feb 2025 15:35:17.325,0.000,0.437507,-153.378,-139.102662,20.000000,95.221231,19.200,52.3882,55.3985,1.000000e-30

