"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
105,13 Feb 2025 19:54:52.292,13 Feb 2025 20:05:24.658,632.366
106,13 Feb 2025 21:28:31.835,13 Feb 2025 21:39:10.217,638.382
107,14 Feb 2025 19:36:48.635,14 Feb 2025 19:46:21.899,573.263
108,14 Feb 2025 21:09:25.840,14 Feb 2025 21:20:41.319,675.479
109,15 Feb 2025 19:19:01.967,15 Feb 2025 19:27:08.449,486.483
110,15 Feb 2025 20:50:32.937,15 Feb 2025 21:02:04.829,691.892
111,15 Feb 2025 22:28:18.965,15 Feb 2025 22:33:09.033,290.067
112,16 Feb 2025 19:01:41.532,16 Feb 2025 19:07:35.407,353.874
113,16 Feb 2025 20:31:51.920,16 Feb 2025 20:43:21.969,690.049
114,16 Feb 2025 22:07:51.613,16 Feb 2025 22:15:43.888,472.274
115,17 Feb 2025 20:13:22.482,17 Feb 2025 20:24:33.143,670.661
116,17 Feb 2025 21:48:07.412,17 Feb 2025 21:57:41.723,574.310
117,18 Feb 2025 19:55:05.102,18 Feb 2025 20:05:38.028,632.926
118,18 Feb 2025 21:28:45.379,18 Feb 2025 21:39:23.185,637.807
119,19 Feb 2025 19:37:01.271,19 Feb 2025 19:46:35.370,574.099
120,19 Feb 2025 21:09:39.217,19 Feb 2025 21:20:54.388,675.170
121,20 Feb 2025 19:19:14.369,20 Feb 2025 19:27:22.078,487.708
122,20 Feb 2025 20:50:46.169,20 Feb 2025 21:02:17.977,691.808
123,20 Feb 2025 22:28:33.913,20 Feb 2025 22:33:20.808,286.895
124,21 Feb 2025 19:01:53.511,21 Feb 2025 19:07:49.378,355.867
125,21 Feb 2025 20:32:05.016,21 Feb 2025 20:43:35.189,690.173
126,21 Feb 2025 22:08:05.699,21 Feb 2025 22:15:56.451,470.752
127,22 Feb 2025 20:13:35.443,22 Feb 2025 20:24:46.432,670.989
128,22 Feb 2025 21:48:21.172,22 Feb 2025 21:57:54.543,573.371
129,23 Feb 2025 19:55:17.912,23 Feb 2025 20:05:51.395,633.483
130,23 Feb 2025 21:28:58.923,23 Feb 2025 21:39:36.151,637.228
131,24 Feb 2025 19:37:13.909,24 Feb 2025 19:46:48.839,574.930
132,24 Feb 2025 21:09:52.595,24 Feb 2025 21:21:07.454,674.859
133,25 Feb 2025 19:19:26.773,25 Feb 2025 19:27:35.707,488.934
134,25 Feb 2025 20:50:59.406,25 Feb 2025 21:02:31.120,691.714
135,25 Feb 2025 22:28:48.883,25 Feb 2025 22:33:32.555,283.671
136,26 Feb 2025 19:02:05.501,26 Feb 2025 19:08:03.343,357.843
137,26 Feb 2025 20:32:18.112,26 Feb 2025 20:43:48.409,690.296
138,26 Feb 2025 22:08:19.789,26 Feb 2025 22:16:09.004,469.215
139,27 Feb 2025 20:13:48.400,27 Feb 2025 20:24:59.721,671.321
140,27 Feb 2025 21:48:34.931,27 Feb 2025 21:58:07.360,572.429
141,28 Feb 2025 19:55:30.725,28 Feb 2025 20:06:04.763,634.038
142,28 Feb 2025 21:29:12.470,28 Feb 2025 21:39:49.115,636.645
143,1 Mar 2025 19:37:26.549,1 Mar 2025 19:47:02.308,575.759
144,1 Mar 2025 21:10:05.976,1 Mar 2025 21:21:20.521,674.545
145,2 Mar 2025 19:19:39.182,2 Mar 2025 19:27:49.332,490.150
146,2 Mar 2025 20:51:12.642,2 Mar 2025 21:02:44.267,691.625
147,2 Mar 2025 22:29:03.879,2 Mar 2025 22:33:44.285,280.407
148,3 Mar 2025 19:02:17.494,3 Mar 2025 19:08:17.302,359.809
149,3 Mar 2025 20:32:31.212,3 Mar 2025 20:44:01.627,690.415
150,3 Mar 2025 22:08:33.889,3 Mar 2025 22:16:21.557,467.668
151,4 Mar 2025 18:46:41.100,4 Mar 2025 18:47:06.969,25.869
152,4 Mar 2025 20:14:01.366,4 Mar 2025 20:25:13.009,671.643
153,4 Mar 2025 21:48:48.692,4 Mar 2025 21:58:20.177,571.485
154,5 Mar 2025 19:55:43.540,5 Mar 2025 20:06:18.129,634.589
155,5 Mar 2025 21:29:26.021,5 Mar 2025 21:40:02.080,636.058
156,6 Mar 2025 19:37:39.192,6 Mar 2025 19:47:15.774,576.582
157,6 Mar 2025 21:10:19.358,6 Mar 2025 21:21:33.586,674.228
158,7 Mar 2025 19:19:51.594,7 Mar 2025 19:28:02.951,491.357
159,7 Mar 2025 20:51:25.878,7 Mar 2025 21:02:57.412,691.534
160,7 Mar 2025 22:29:18.895,7 Mar 2025 22:33:55.995,277.100
161,8 Mar 2025 19:02:29.492,8 Mar 2025 19:08:31.252,361.760
162,8 Mar 2025 20:32:44.313,8 Mar 2025 20:44:14.843,690.530
163,8 Mar 2025 22:08:47.986,8 Mar 2025 22:16:34.106,466.120
164,9 Mar 2025 18:46:43.119,9 Mar 2025 18:47:30.820,47.701
165,9 Mar 2025 20:14:14.330,9 Mar 2025 20:25:26.296,671.966
166,9 Mar 2025 21:49:02.458,9 Mar 2025 21:58:32.990,570.532
167,10 Mar 2025 19:55:56.357,10 Mar 2025 20:06:31.494,635.137
168,10 Mar 2025 21:29:39.574,10 Mar 2025 21:40:15.041,635.467
169,11 Mar 2025 19:37:51.836,11 Mar 2025 19:47:29.239,577.403
170,11 Mar 2025 21:10:32.741,11 Mar 2025 21:21:46.650,673.909
171,12 Mar 2025 19:20:04.010,12 Mar 2025 19:28:16.570,492.560
172,12 Mar 2025 20:51:39.117,12 Mar 2025 21:03:10.557,691.440
173,12 Mar 2025 22:29:33.937,12 Mar 2025 22:34:07.678,273.740
174,13 Mar 2025 19:02:41.501,13 Mar 2025 19:08:45.198,363.697
175,13 Mar 2025 20:32:57.415,13 Mar 2025 20:44:28.055,690.639
176,13 Mar 2025 22:09:02.095,13 Mar 2025 22:16:46.649,464.554
177,14 Mar 2025 18:46:48.751,14 Mar 2025 18:47:51.058,62.307
178,14 Mar 2025 20:14:27.296,14 Mar 2025 20:25:39.582,672.287
179,14 Mar 2025 21:49:16.228,14 Mar 2025 21:58:45.802,569.574
